DATE,TIME,SECONDS,NANOSECONDS,VELOCITY,U,V,W,BCH4,BRSSI,TCH4,TRSSI,PRESS_MBAR,INLET,TEMPC,CH4,H20,C2H6,R,C2C1,BATTV,POWMV,CURRMA,SOCPER,LAT,LONG,bearing,U_cor,horz_length,adj_theta,totalWind,phi,raw_CH4,distance,odometer
2020-05-10,21:45:32,1589168732,987000000,5.980369770310233,0,0,0,1.99186,0,1.99186,0,240.02599999999998,0,31.2324,1.99186,6922.38,11.3924,0.16672,-1.0,11709,11756,-1038,66,40.5889167786,-105.0807876587,1.5361557928916807,5.980369770310233,5.980369770310233,4.357307131858054,5.980369770310233,1.4051154084096977,1.99186,12.24779644550325,89691.43293609141
2020-05-10,21:45:34,1589168734,11000000,7.552465501261575,0,0,0,1.99741,0,1.99741,0,240.013,0,31.2329,1.99741,6925.08,11.2747,0.246615,-1.0,11726,11735,198,66,40.5889167786,-105.08070373540001,1.5982224629557833,7.552465501261575,7.552465501261575,4.298537733160705,7.552465501261575,1.4391549664123024,1.99741,15.467450081248128,89706.90038617267
2020-05-10,21:45:35,1589168735,35000000,8.503424321186154,0,0,0,1.99541,0,1.99541,0,240.011,0,31.2328,1.99541,6918.59,11.4757,0.267658,-1.0,11794,11798,477,66,40.5889129639,-105.08060455319999,1.6195281911131634,8.503424321186154,8.503424321186154,4.271697384461092,8.503424321186154,1.4537343120714552,1.99541,17.415013836957975,89724.31540000963
2020-05-10,21:45:36,1589168736,59000000,9.44611698903506,0,0,0,1.9937099999999999,0,1.9937099999999999,0,239.986,0,31.2341,1.9937099999999999,6922.26,11.6038,0.24013800000000002,-1.0,11848,11885,698,66,40.5889091492,-105.0804977417,1.614661367850573,9.44611698903506,9.44611698903506,4.229984859030843,9.44611698903506,1.4653255581534776,1.9937099999999999,19.345646260282965,89743.6610462699
2020-05-10,21:45:37,1589168737,83000000,10.068295621570465,0,0,0,1.99755,0,1.99755,0,239.99400000000003,0,31.2341,1.99755,6919.66,11.6897,0.301568,-1.0,11756,12106,622,66,40.5889053345,-105.08037567139999,1.5913675824264948,10.068295621570465,10.068295621570465,4.186604780923044,10.068295621570465,1.471799326799319,1.99755,20.619870412367558,89764.28091668227
2020-05-10,21:45:38,1589168738,107000000,10.697306761776726,0,0,0,1.99449,0,1.99449,0,240.00799999999998,0,31.2345,1.99449,6935.24,11.6783,0.298543,-1.0,11791,12202,663,66,40.5889053345,-105.08025360110001,1.5901576503313533,10.697306761776726,10.697306761776726,4.167697301247188,10.697306761776726,1.4775857391067089,1.99449,21.9080852886969,89786.18900197097
2020-05-10,21:45:39,1589168739,131000000,11.326332566387734,0,0,0,1.99075,0,1.99075,0,239.99,0,31.2351,1.99075,6936.23,11.4309,0.255309,-1.0,11791,12202,663,66,40.5889015198,-105.08011627200001,1.5890820988718535,11.326332566387734,11.326332566387734,4.151041337802534,11.326332566387734,1.4827348369188682,1.99075,23.196327497320475,89809.38532946829
2020-05-10,21:45:40,1589168740,155000000,11.326333213422059,0,0,0,1.9971,0,1.9971,0,239.981,0,31.2349,1.9971,6938.76,11.4864,0.189224,-1.0,11854,12369,758,66,40.5889015198,-105.07997894290001,1.5890820977511013,11.326333213422059,11.326333213422059,4.1510413216025075,11.326333213422059,1.4827348419235498,1.9971,23.19632882244668,89832.58165829074
2020-05-10,21:45:41,1589168741,179000000,11.326331894277564,0,0,0,1.9934599999999998,0,1.9934599999999998,0,239.998,0,31.2355,1.9934599999999998,6952.57,11.5923,0.128057,-1.0,11835,12650,787,66,40.5888977051,-105.07984161379999,1.5890820977511013,11.326331894277564,11.326331894277564,4.151041352345455,11.326331894277564,1.4827348317202296,1.9934599999999998,23.196328821246897,89855.77798711199
2020-05-10,21:45:42,1589168742,203000000,16.357521612241207,0,0,0,1.9980200000000001,0,1.9980200000000001,0,240.014,0,31.2359,1.9980200000000001,6961.95,11.4954,0.151821,-1.0,11808,12838,785,66,40.5888977051,-105.0797042847,1.5707940742591833,16.357521612241207,16.357521612241207,4.051251789559797,16.357521612241207,1.5097383607429455,1.9980200000000001,33.500205853044314,89889.27819296502
2020-05-10,21:45:43,1589168743,227000000,10.695303679453405,0,0,0,1.9921799999999998,0,1.9921799999999998,0,240.007,0,31.2364,1.9921799999999998,6975.71,11.1095,0.13831500000000002,-1.0,11827,13016,755,66,40.5888977051,-105.0794448853,1.5707948539734369,10.695303679453405,10.695303679453405,4.148387267566297,10.695303679453405,1.477568383020299,1.9921799999999998,21.90398042594478,89911.18217339097
2020-05-10,21:45:44,1589168744,251000000,8.691919592548096,0,0,0,1.9997200000000002,0,1.9997200000000002,0,239.993,0,31.237,1.9997200000000002,6994.35,11.6485,0.151158,-1.0,11865,13191,751,66,40.5888977051,-105.0794448853,1.5934952077424391,8.691919592548096,8.691919592548096,4.237562972659052,8.691919592548096,1.456250560300449,1.9997200000000002,18.687627952904453,89929.86980134388
2020-05-10,21:45:45,1589168745,377000000,12.28699172163207,0,0,0,1.99548,0,1.99548,0,240.02200000000002,0,31.2373,1.99548,7015.29,11.5213,0.149312,-1.0,11812,13397,754,66,40.5888938904,-105.07922363280001,1.5868521265383817,12.28699172163207,12.28699172163207,4.128245723922932,12.28699172163207,1.489588427045983,1.99548,26.417033373287794,89956.28683471718
2020-05-10,21:45:46,1589168746,401000000,6.9235910297176995,0,0,0,1.99396,0,1.99396,0,240.03900000000002,0,31.2374,1.99396,7035.0,11.2325,0.14378,-1.0,11835,13380,763,66,40.5888938904,-105.0791320801,1.6007144947217544,6.9235910297176995,6.9235910297176995,4.341570089472489,6.9235910297176995,1.4273545699252224,1.99396,14.17951345163991,89970.46634816882
2020-05-10,21:45:47,1589168747,425000000,6.260727107689523,0,0,0,1.99613,0,1.99613,0,240.03799999999998,0,31.2379,1.99613,7052.16,11.1315,0.164553,-1.0,11852,13404,751,66,40.5888900757,-105.0790557861,1.8731170346106738,6.260727107689523,6.260727107689523,4.667381125851944,6.260727107689523,1.4124083765749837,1.99613,12.821968232885336,89983.2883164017
2020-05-10,21:45:48,1589168748,449000000,6.853708018577908,0,0,0,1.9941200000000001,0,1.9941200000000001,0,240.013,0,31.2388,1.9941200000000001,7069.49,11.0666,0.18078699999999998,-1.0,11852,13404,751,66,40.5888595581,-105.0789871216,2.3822253654508514,6.853708018577908,6.853708018577908,5.128134470368985,6.853708018577908,1.4259122647303655,1.9941200000000001,14.036394688740497,89997.32471109043
2020-05-10,21:45:49,1589168749,473000000,7.869430550312006,0,0,0,1.99753,0,1.99753,0,239.989,0,31.2399,1.99753,7086.15,11.6846,0.19875,-1.0,11831,13428,751,66,40.5887985229,-105.07894134520001,2.8160868118897064,7.869430550312006,7.869430550312006,5.498839650747835,7.869430550312006,1.4443997661312293,1.99753,16.116594532536116,90013.44130562297
2020-05-10,21:45:50,1589168750,497000000,8.749936616172384,0,0,0,1.9977,0,1.9977,0,240.02200000000002,0,31.2428,1.9977,7098.27,10.9944,0.23020700000000002,-1.0,11871,13400,745,66,40.588722229,-105.07892608639999,3.0335293705209345,8.749936616172384,8.749936616172384,5.6751843429826545,8.749936616172384,1.4570035024485346,1.9977,17.91986895492175,90031.36117457789
2020-05-10,21:45:51,1589168751,521000000,9.941602379693027,0,0,0,1.99649,0,1.99649,0,239.993,0,31.2432,1.99649,7115.85,11.7776,0.136942,-1.0,11817,13412,734,66,40.5886383057,-105.07891845700001,3.141592653589793,9.941602379693027,9.941602379693027,5.74069318574509,9.941602379693027,1.4705461175808598,1.99649,20.360402640678505,90051.72157721857
2020-05-10,21:45:52,1589168752,545000000,10.981692861496873,0,0,0,1.99822,0,1.99822,0,240.012,0,31.244,1.99822,7129.97,11.445,0.14804,-1.0,11836,13403,751,66,40.5885391235,-105.07892608639999,3.170241530422191,10.981692861496873,10.981692861496873,5.7405006077974265,10.981692861496873,1.4799861329803052,1.99822,22.490508048587355,90074.21208526717
2020-05-10,21:45:53,1589168753,569000000,11.391416081868838,0,0,0,1.9925,0,1.9925,0,239.985,0,31.2445,1.9925,7149.26,11.3997,0.137104,-1.0,11859,13413,740,66,40.5884361267,-105.07892608639999,3.141592653589793,11.391416081868838,11.391416081868838,5.702044256125434,11.391416081868838,1.4832353908715619,1.9925,23.329618527839642,90097.54170379501
2020-05-10,21:45:54,1589168754,593000000,11.602796629500473,0,0,0,1.9975900000000002,0,1.9975900000000002,0,240.002,0,31.2451,1.9975900000000002,7165.15,12.192,0.269413,-1.0,11829,13431,738,66,40.5883293152,-105.07892608639999,3.1687076412961206,11.602796629500473,11.602796629500473,5.724385356136731,11.602796629500473,1.48482266086178,1.9975900000000002,23.76252862587646,90121.30423242088
2020-05-10,21:45:55,1589168755,617000000,11.809844101153864,0,0,0,1.99794,0,1.99794,0,239.99599999999998,0,31.2461,1.99794,7183.64,11.6647,0.23418899999999998,-1.0,11873,13380,749,66,40.588222503699996,-105.0789337158,3.1682321981547927,11.809844101153864,11.809844101153864,5.719406941509899,11.809844101153864,1.486322707862367,1.99794,24.186561867963103,90145.49079428884
