OP_NUM,pk_LAT,pk_LON,pkGEO,pk_maxCH4_AB,pk_maxC2H6_AB,prev_read,numdays,pk_Dates,min_Date,Latitude,Longitude,Overall_LON,Overall_LAT,pass,Frequency,minElevated,min_read,recombine,numtimes,verified
TRUSS_1597182202.6,33.6199827185974,-86.66592809246302,"POLYGON ((3950284.591631791 4379576.374893409, 3950284.447173591 4379573.4343792, 3950284.015190203 4379570.522183749, 3950283.299841863 4379567.666353092, 3950282.308017767 4379564.894390439, 3950281.049269721 4379562.232991304, 3950279.53572016 4379559.707786418, 3950277.781945392 4379557.343094884, 3950275.804835227 4379555.161689973, 3950273.623430316 4379553.184579808, 3950271.258738782 4379551.430805041, 3950268.733533896 4379549.917255479, 3950266.072134762 4379548.658507434, 3950263.300172109 4379547.666683338, 3950260.444341451 4379546.951334997, 3950257.532146001 4379546.519351609, 3950254.591631791 4379546.374893409, 3950251.651117581 4379546.519351609, 3950248.738922131 4379546.951334997, 3950245.883091473 4379547.666683338, 3950243.11112882 4379548.658507434, 3950240.449729686 4379549.917255479, 3950237.9245248 4379551.430805041, 3950235.559833266 4379553.184579808, 3950233.378428355 4379555.161689973, 3950231.40131819 4379557.343094884, 3950229.647543422 4379559.707786418, 3950228.133993861 4379562.232991304, 3950226.875245816 4379564.894390439, 3950225.883421719 4379567.666353092, 3950225.168073379 4379570.522183749, 3950224.736089991 4379573.4343792, 3950224.591631791 4379576.374893409, 3950224.736089991 4379579.315407619, 3950225.168073379 4379582.22760307, 3950225.883421719 4379585.083433727, 3950226.875245816 4379587.85539638, 3950228.133993861 4379590.516795514, 3950229.647543422 4379593.0420004, 3950231.40131819 4379595.406691934, 3950233.378428355 4379597.588096845, 3950235.559833266 4379599.56520701, 3950237.9245248 4379601.318981778, 3950240.449729686 4379602.832531339, 3950243.11112882 4379604.091279385, 3950245.883091473 4379605.083103481, 3950248.738922131 4379605.798451821, 3950251.651117581 4379606.230435209, 3950254.591631791 4379606.374893409, 3950257.532146001 4379606.230435209, 3950260.444341451 4379605.798451821, 3950263.300172109 4379605.083103481, 3950266.072134762 4379604.091279385, 3950268.733533896 4379602.832531339, 3950271.258738782 4379601.318981778, 3950273.623430316 4379599.56520701, 3950275.804835227 4379597.588096845, 3950277.781945392 4379595.406691934, 3950279.53572016 4379593.0420004, 3950281.049269721 4379590.516795514, 3950282.308017767 4379587.85539638, 3950283.299841863 4379585.083433727, 3950284.015190203 4379582.22760307, 3950284.447173591 4379579.315407619, 3950284.591631791 4379576.374893409))",0.7692300000000003,6.8251800000000005,TRUSS_1597182202.6,1,['2020-08-11'],2020-08-11,33.6199827185974,-86.66592809246302,-86.66592809246302,33.6199827185974,23,6,2,TRUSS_1597182202.6,['TRUSS_1597182202.6'],1,False
TRUSS_1597182317.3,33.6200065613,-86.6667306723769,"POLYGON ((3950204.151027298 4379546.852268876, 3950204.006569098 4379543.911754666, 3950203.57458571 4379540.999559215, 3950202.85923737 4379538.143728558, 3950201.867413273 4379535.371765905, 3950200.608665228 4379532.710366771, 3950199.095115667 4379530.185161885, 3950197.341340899 4379527.820470351, 3950195.364230733 4379525.63906544, 3950193.182825822 4379523.661955275, 3950190.818134288 4379521.908180507, 3950188.292929403 4379520.394630945, 3950185.631530269 4379519.1358829, 3950182.859567615 4379518.144058804, 3950180.003736958 4379517.428710463, 3950177.091541507 4379516.996727075, 3950174.151027298 4379516.852268876, 3950171.210513088 4379516.996727075, 3950168.298317637 4379517.428710463, 3950165.44248698 4379518.144058804, 3950162.670524327 4379519.1358829, 3950160.009125193 4379520.394630945, 3950157.483920307 4379521.908180507, 3950155.119228773 4379523.661955275, 3950152.937823862 4379525.63906544, 3950150.960713697 4379527.820470351, 3950149.206938928 4379530.185161885, 3950147.693389367 4379532.710366771, 3950146.434641322 4379535.371765905, 3950145.442817226 4379538.143728558, 3950144.727468885 4379540.999559215, 3950144.295485497 4379543.911754666, 3950144.151027298 4379546.852268876, 3950144.295485497 4379549.792783085, 3950144.727468885 4379552.704978536, 3950145.442817226 4379555.560809193, 3950146.434641322 4379558.332771846, 3950147.693389367 4379560.994170981, 3950149.206938928 4379563.519375866, 3950150.960713697 4379565.8840674, 3950152.937823862 4379568.065472311, 3950155.119228773 4379570.042582477, 3950157.483920307 4379571.796357244, 3950160.009125193 4379573.309906806, 3950162.670524327 4379574.568654851, 3950165.44248698 4379575.560478947, 3950168.298317637 4379576.275827288, 3950171.210513088 4379576.707810676, 3950174.151027298 4379576.852268876, 3950177.091541507 4379576.707810676, 3950180.003736958 4379576.275827288, 3950182.859567615 4379575.560478947, 3950185.631530269 4379574.568654851, 3950188.292929403 4379573.309906806, 3950190.818134288 4379571.796357244, 3950193.182825822 4379570.042582477, 3950195.364230733 4379568.065472311, 3950197.341340899 4379565.8840674, 3950199.095115667 4379563.519375866, 3950200.608665228 4379560.994170981, 3950201.867413273 4379558.332771846, 3950202.85923737 4379555.560809193, 3950203.57458571 4379552.704978536, 3950204.006569098 4379549.792783085, 3950204.151027298 4379546.852268876))",0.36002000000000023,2.348660000000001,TRUSS_1597182317.3,1,['2020-08-11'],2020-08-11,33.6200065613,-86.6667306723769,-86.6667306723769,33.6200065613,23,4,2,TRUSS_1597182317.3,['TRUSS_1597182317.3'],1,False
TRUSS_1597182567.2,33.62707190508878,-86.66717803559544,"POLYGON ((3949819.664329739 4380363.153113206, 3949819.519871539 4380360.212598996, 3949819.087888151 4380357.300403546, 3949818.372539811 4380354.444572888, 3949817.380715714 4380351.672610235, 3949816.121967669 4380349.011211101, 3949814.608418108 4380346.486006215, 3949812.85464334 4380344.121314681, 3949810.877533175 4380341.93990977, 3949808.696128264 4380339.962799605, 3949806.33143673 4380338.209024837, 3949803.806231844 4380336.695475276, 3949801.14483271 4380335.43672723, 3949798.372870056 4380334.444903134, 3949795.517039399 4380333.729554794, 3949792.604843949 4380333.297571406, 3949789.664329739 4380333.153113206, 3949786.723815529 4380333.297571406, 3949783.811620079 4380333.729554794, 3949780.955789421 4380334.444903134, 3949778.183826768 4380335.43672723, 3949775.522427634 4380336.695475276, 3949772.997222748 4380338.209024837, 3949770.632531214 4380339.962799605, 3949768.451126303 4380341.93990977, 3949766.474016138 4380344.121314681, 3949764.72024137 4380346.486006215, 3949763.206691809 4380349.011211101, 3949761.947943763 4380351.672610235, 3949760.956119667 4380354.444572888, 3949760.240771327 4380357.300403546, 3949759.808787939 4380360.212598996, 3949759.664329739 4380363.153113206, 3949759.808787939 4380366.093627416, 3949760.240771327 4380369.005822866, 3949760.956119667 4380371.861653524, 3949761.947943763 4380374.633616176, 3949763.206691809 4380377.295015311, 3949764.72024137 4380379.820220197, 3949766.474016138 4380382.184911731, 3949768.451126303 4380384.366316642, 3949770.632531214 4380386.343426807, 3949772.997222748 4380388.097201575, 3949775.522427634 4380389.610751136, 3949778.183826768 4380390.869499181, 3949780.955789421 4380391.861323277, 3949783.811620079 4380392.576671618, 3949786.723815529 4380393.008655006, 3949789.664329739 4380393.153113206, 3949792.604843949 4380393.008655006, 3949795.517039399 4380392.576671618, 3949798.372870056 4380391.861323277, 3949801.14483271 4380390.869499181, 3949803.806231844 4380389.610751136, 3949806.33143673 4380388.097201575, 3949808.696128264 4380386.343426807, 3949810.877533175 4380384.366316642, 3949812.85464334 4380382.184911731, 3949814.608418108 4380379.820220197, 3949816.121967669 4380377.295015311, 3949817.380715714 4380374.633616176, 3949818.372539811 4380371.861653524, 3949819.087888151 4380369.005822866, 3949819.519871539 4380366.093627416, 3949819.664329739 4380363.153113206))",0.5332249999999998,3.3784600000000005,TRUSS_1597182567.2,1,['2020-08-11'],2020-08-11,33.62707190508878,-86.66717803559544,-86.66717803559544,33.62707190508878,23,5,2,TRUSS_1597182567.2,['TRUSS_1597182567.2'],1,False
TRUSS_1597182663.6,33.640251608969066,-86.65788468880666,"POLYGON ((3950102.574918102 4382293.955130152, 3950102.430459902 4382291.014615943, 3950101.998476514 4382288.102420492, 3950101.283128174 4382285.246589835, 3950100.291304077 4382282.474627182, 3950099.032556032 4382279.813228047, 3950097.519006471 4382277.288023162, 3950095.765231702 4382274.923331628, 3950093.788121537 4382272.741926717, 3950091.606716626 4382270.764816551, 3950089.242025092 4382269.011041784, 3950086.716820206 4382267.497492222, 3950084.055421073 4382266.238744177, 3950081.283458419 4382265.246920081, 3950078.427627762 4382264.53157174, 3950075.515432311 4382264.099588352, 3950072.574918102 4382263.955130152, 3950069.634403892 4382264.099588352, 3950066.722208441 4382264.53157174, 3950063.866377784 4382265.246920081, 3950061.094415131 4382266.238744177, 3950058.433015997 4382267.497492222, 3950055.907811111 4382269.011041784, 3950053.543119577 4382270.764816551, 3950051.361714666 4382272.741926717, 3950049.384604501 4382274.923331628, 3950047.630829732 4382277.288023162, 3950046.117280171 4382279.813228047, 3950044.858532126 4382282.474627182, 3950043.86670803 4382285.246589835, 3950043.151359689 4382288.102420492, 3950042.719376301 4382291.014615943, 3950042.574918102 4382293.955130152, 3950042.719376301 4382296.895644362, 3950043.151359689 4382299.807839813, 3950043.86670803 4382302.66367047, 3950044.858532126 4382305.435633123, 3950046.117280171 4382308.097032257, 3950047.630829732 4382310.622237143, 3950049.384604501 4382312.986928677, 3950051.361714666 4382315.168333588, 3950053.543119577 4382317.145443753, 3950055.907811111 4382318.899218521, 3950058.433015997 4382320.412768083, 3950061.094415131 4382321.671516128, 3950063.866377784 4382322.663340224, 3950066.722208441 4382323.378688565, 3950069.634403892 4382323.810671953, 3950072.574918102 4382323.955130152, 3950075.515432311 4382323.810671953, 3950078.427627762 4382323.378688565, 3950081.283458419 4382322.663340224, 3950084.055421073 4382321.671516128, 3950086.716820206 4382320.412768083, 3950089.242025092 4382318.899218521, 3950091.606716626 4382317.145443753, 3950093.788121537 4382315.168333588, 3950095.765231702 4382312.986928677, 3950097.519006471 4382310.622237143, 3950099.032556032 4382308.097032257, 3950100.291304077 4382305.435633123, 3950101.283128174 4382302.66367047, 3950101.998476514 4382299.807839813, 3950102.430459902 4382296.895644362, 3950102.574918102 4382293.955130152))",0.41733,4.17775,TRUSS_1597182663.6,1,['2020-08-11'],2020-08-11,33.640251608969066,-86.65788468880666,-86.65788468880666,33.640251608969066,23,3,2,TRUSS_1597182663.6,['TRUSS_1597182663.6'],1,False
TRUSS_1597182692.3,33.64377246182655,-86.65461985503372,"POLYGON ((3950255.295967876 4382841.298788566, 3950255.151509676 4382838.358274356, 3950254.719526288 4382835.446078906, 3950254.004177948 4382832.590248249, 3950253.012353851 4382829.818285596, 3950251.753605806 4382827.156886461, 3950250.240056245 4382824.631681575, 3950248.486281476 4382822.266990041, 3950246.509171311 4382820.08558513, 3950244.3277664 4382818.108474965, 3950241.963074866 4382816.354700197, 3950239.43786998 4382814.841150636, 3950236.776470846 4382813.582402591, 3950234.004508193 4382812.590578495, 3950231.148677536 4382811.875230154, 3950228.236482085 4382811.443246766, 3950225.295967876 4382811.298788566, 3950222.355453666 4382811.443246766, 3950219.443258215 4382811.875230154, 3950216.587427558 4382812.590578495, 3950213.815464905 4382813.582402591, 3950211.154065771 4382814.841150636, 3950208.628860885 4382816.354700197, 3950206.264169351 4382818.108474965, 3950204.08276444 4382820.08558513, 3950202.105654275 4382822.266990041, 3950200.351879506 4382824.631681575, 3950198.838329945 4382827.156886461, 3950197.5795819 4382829.818285596, 3950196.587757803 4382832.590248249, 3950195.872409463 4382835.446078906, 3950195.440426075 4382838.358274356, 3950195.295967876 4382841.298788566, 3950195.440426075 4382844.239302776, 3950195.872409463 4382847.151498226, 3950196.587757803 4382850.007328884, 3950197.5795819 4382852.779291537, 3950198.838329945 4382855.440690671, 3950200.351879506 4382857.965895557, 3950202.105654275 4382860.330587091, 3950204.08276444 4382862.511992002, 3950206.264169351 4382864.489102167, 3950208.628860885 4382866.242876935, 3950211.154065771 4382867.756426496, 3950213.815464905 4382869.015174542, 3950216.587427558 4382870.006998638, 3950219.443258215 4382870.722346978, 3950222.355453666 4382871.154330366, 3950225.295967876 4382871.298788566, 3950228.236482085 4382871.154330366, 3950231.148677536 4382870.722346978, 3950234.004508193 4382870.006998638, 3950236.776470846 4382869.015174542, 3950239.43786998 4382867.756426496, 3950241.963074866 4382866.242876935, 3950244.3277664 4382864.489102167, 3950246.509171311 4382862.511992002, 3950248.486281476 4382860.330587091, 3950250.240056245 4382857.965895557, 3950251.753605806 4382855.440690671, 3950253.012353851 4382852.779291537, 3950254.004177948 4382850.007328884, 3950254.719526288 4382847.151498226, 3950255.151509676 4382844.239302776, 3950255.295967876 4382841.298788566))",0.22102999999999984,-0.02544999999999931,TRUSS_1597182692.3,1,['2020-08-11'],2020-08-11,33.64377246182655,-86.65461985503372,-86.65461985503372,33.64377246182655,23,2,2,TRUSS_1597182692.3,['TRUSS_1597182692.3'],1,False
TRUSS_1597182974.2,33.6445149539686,-86.65421846170561,"POLYGON ((3950259.14281024 4382945.15054383, 3950258.99835204 4382942.210029621, 3950258.566368652 4382939.29783417, 3950257.851020312 4382936.442003513, 3950256.859196215 4382933.67004086, 3950255.60044817 4382931.008641725, 3950254.086898609 4382928.48343684, 3950252.333123841 4382926.118745306, 3950250.356013676 4382923.937340395, 3950248.174608765 4382921.960230229, 3950245.809917231 4382920.206455462, 3950243.284712345 4382918.6929059, 3950240.623313211 4382917.434157855, 3950237.851350558 4382916.442333759, 3950234.9955199 4382915.726985418, 3950232.08332445 4382915.29500203, 3950229.14281024 4382915.15054383, 3950226.20229603 4382915.29500203, 3950223.29010058 4382915.726985418, 3950220.434269922 4382916.442333759, 3950217.662307269 4382917.434157855, 3950215.000908135 4382918.6929059, 3950212.475703249 4382920.206455462, 3950210.111011715 4382921.960230229, 3950207.929606804 4382923.937340395, 3950205.952496639 4382926.118745306, 3950204.198721871 4382928.48343684, 3950202.68517231 4382931.008641725, 3950201.426424264 4382933.67004086, 3950200.434600168 4382936.442003513, 3950199.719251828 4382939.29783417, 3950199.28726844 4382942.210029621, 3950199.14281024 4382945.15054383, 3950199.28726844 4382948.09105804, 3950199.719251828 4382951.003253491, 3950200.434600168 4382953.859084148, 3950201.426424264 4382956.631046801, 3950202.68517231 4382959.292445935, 3950204.198721871 4382961.817650821, 3950205.952496639 4382964.182342355, 3950207.929606804 4382966.363747266, 3950210.111011715 4382968.340857431, 3950212.475703249 4382970.094632199, 3950215.000908135 4382971.608181761, 3950217.662307269 4382972.866929806, 3950220.434269922 4382973.858753902, 3950223.29010058 4382974.574102242, 3950226.20229603 4382975.006085631, 3950229.14281024 4382975.15054383, 3950232.08332445 4382975.006085631, 3950234.9955199 4382974.574102242, 3950237.851350558 4382973.858753902, 3950240.623313211 4382972.866929806, 3950243.284712345 4382971.608181761, 3950245.809917231 4382970.094632199, 3950248.174608765 4382968.340857431, 3950250.356013676 4382966.363747266, 3950252.333123841 4382964.182342355, 3950254.086898609 4382961.817650821, 3950255.60044817 4382959.292445935, 3950256.859196215 4382956.631046801, 3950257.851020312 4382953.859084148, 3950258.566368652 4382951.003253491, 3950258.99835204 4382948.09105804, 3950259.14281024 4382945.15054383))",0.3737299999999999,0.28844000000000136,TRUSS_1597182974.2,1,['2020-08-11'],2020-08-11,33.6445149539686,-86.65421846170561,-86.65421846170561,33.6445149539686,23,6,2,TRUSS_1597182974.2,['TRUSS_1597182974.2'],1,False
TRUSS_1597183337.8,33.63957928762591,-86.65847864441284,"POLYGON ((3950076.317577509 4382190.627312763, 3950076.173119309 4382187.686798553, 3950075.741135921 4382184.774603102, 3950075.025787581 4382181.918772445, 3950074.033963484 4382179.146809792, 3950072.775215439 4382176.485410658, 3950071.261665878 4382173.960205772, 3950069.50789111 4382171.595514238, 3950067.530780945 4382169.414109327, 3950065.349376034 4382167.436999162, 3950062.984684499 4382165.683224394, 3950060.459479614 4382164.169674832, 3950057.79808048 4382162.910926787, 3950055.026117826 4382161.919102691, 3950052.170287169 4382161.203754351, 3950049.258091718 4382160.771770963, 3950046.317577509 4382160.627312763, 3950043.377063299 4382160.771770963, 3950040.464867848 4382161.203754351, 3950037.609037191 4382161.919102691, 3950034.837074538 4382162.910926787, 3950032.175675404 4382164.169674832, 3950029.650470518 4382165.683224394, 3950027.285778984 4382167.436999162, 3950025.104374073 4382169.414109327, 3950023.127263908 4382171.595514238, 3950021.37348914 4382173.960205772, 3950019.859939578 4382176.485410658, 3950018.601191533 4382179.146809792, 3950017.609367437 4382181.918772445, 3950016.894019097 4382184.774603102, 3950016.462035709 4382187.686798553, 3950016.317577509 4382190.627312763, 3950016.462035709 4382193.567826972, 3950016.894019097 4382196.480022423, 3950017.609367437 4382199.33585308, 3950018.601191533 4382202.107815733, 3950019.859939578 4382204.769214868, 3950021.37348914 4382207.294419753, 3950023.127263908 4382209.659111287, 3950025.104374073 4382211.840516198, 3950027.285778984 4382213.817626364, 3950029.650470518 4382215.571401131, 3950032.175675404 4382217.084950693, 3950034.837074538 4382218.343698738, 3950037.609037191 4382219.335522834, 3950040.464867848 4382220.050871175, 3950043.377063299 4382220.482854563, 3950046.317577509 4382220.627312763, 3950049.258091718 4382220.482854563, 3950052.170287169 4382220.050871175, 3950055.026117826 4382219.335522834, 3950057.79808048 4382218.343698738, 3950060.459479614 4382217.084950693, 3950062.984684499 4382215.571401131, 3950065.349376034 4382213.817626364, 3950067.530780945 4382211.840516198, 3950069.50789111 4382209.659111287, 3950071.261665878 4382207.294419753, 3950072.775215439 4382204.769214868, 3950074.033963484 4382202.107815733, 3950075.025787581 4382199.33585308, 3950075.741135921 4382196.480022423, 3950076.173119309 4382193.567826972, 3950076.317577509 4382190.627312763))",1.154225,11.64766,TRUSS_1597183337.8,1,['2020-08-11'],2020-08-11,33.63957928762591,-86.65847864441284,-86.65847864441284,33.63957928762591,23,6,2,TRUSS_1597183337.8,['TRUSS_1597183337.8'],1,False
TRUSS_1597183470.1,33.62931645675885,-86.66627433966394,"POLYGON ((3949800.816628302 4380664.610962865, 3949800.672170103 4380661.670448655, 3949800.240186715 4380658.758253205, 3949799.524838374 4380655.902422547, 3949798.533014278 4380653.130459894, 3949797.274266233 4380650.46906076, 3949795.760716672 4380647.943855874, 3949794.006941903 4380645.57916434, 3949792.029831738 4380643.397759429, 3949789.848426827 4380641.420649264, 3949787.483735293 4380639.666874496, 3949784.958530407 4380638.153324935, 3949782.297131273 4380636.894576889, 3949779.52516862 4380635.902752793, 3949776.669337963 4380635.187404453, 3949773.757142512 4380634.755421065, 3949770.816628302 4380634.610962865, 3949767.876114093 4380634.755421065, 3949764.963918642 4380635.187404453, 3949762.108087985 4380635.902752793, 3949759.336125331 4380636.894576889, 3949756.674726197 4380638.153324935, 3949754.149521312 4380639.666874496, 3949751.784829778 4380641.420649264, 3949749.603424867 4380643.397759429, 3949747.626314702 4380645.57916434, 3949745.872539933 4380647.943855874, 3949744.358990372 4380650.46906076, 3949743.100242327 4380653.130459894, 3949742.10841823 4380655.902422547, 3949741.39306989 4380658.758253205, 3949740.961086502 4380661.670448655, 3949740.816628302 4380664.610962865, 3949740.961086502 4380667.551477075, 3949741.39306989 4380670.463672525, 3949742.10841823 4380673.319503183, 3949743.100242327 4380676.091465835, 3949744.358990372 4380678.75286497, 3949745.872539933 4380681.278069856, 3949747.626314702 4380683.64276139, 3949749.603424867 4380685.824166301, 3949751.784829778 4380687.801276466, 3949754.149521312 4380689.555051234, 3949756.674726197 4380691.068600795, 3949759.336125331 4380692.32734884, 3949762.108087985 4380693.319172936, 3949764.963918642 4380694.034521277, 3949767.876114093 4380694.466504665, 3949770.816628302 4380694.610962865, 3949773.757142512 4380694.466504665, 3949776.669337963 4380694.034521277, 3949779.52516862 4380693.319172936, 3949782.297131273 4380692.32734884, 3949784.958530407 4380691.068600795, 3949787.483735293 4380689.555051234, 3949789.848426827 4380687.801276466, 3949792.029831738 4380685.824166301, 3949794.006941903 4380683.64276139, 3949795.760716672 4380681.278069856, 3949797.274266233 4380678.75286497, 3949798.533014278 4380676.091465835, 3949799.524838374 4380673.319503183, 3949800.240186715 4380670.463672525, 3949800.672170103 4380667.551477075, 3949800.816628302 4380664.610962865))",0.196415,2.0668450000000003,TRUSS_1597183470.1,1,['2020-08-11'],2020-08-11,33.62931645675885,-86.66627433966394,-86.66627433966394,33.62931645675885,23,3,2,TRUSS_1597183470.1,['TRUSS_1597183470.1'],1,False
TRUSS_1597183489.5,33.62644838106528,-86.66747914636221,"POLYGON ((3949819.951947643 4380277.3920237, 3949819.807489443 4380274.451509491, 3949819.375506055 4380271.53931404, 3949818.660157715 4380268.683483383, 3949817.668333618 4380265.91152073, 3949816.409585573 4380263.250121595, 3949814.896036012 4380260.72491671, 3949813.142261244 4380258.360225176, 3949811.165151079 4380256.178820265, 3949808.983746168 4380254.201710099, 3949806.619054634 4380252.447935332, 3949804.093849748 4380250.93438577, 3949801.432450614 4380249.675637725, 3949798.660487961 4380248.683813629, 3949795.804657303 4380247.968465288, 3949792.892461853 4380247.5364819, 3949789.951947643 4380247.3920237, 3949787.011433433 4380247.5364819, 3949784.099237983 4380247.968465288, 3949781.243407325 4380248.683813629, 3949778.471444672 4380249.675637725, 3949775.810045538 4380250.93438577, 3949773.284840652 4380252.447935332, 3949770.920149118 4380254.201710099, 3949768.738744207 4380256.178820265, 3949766.761634042 4380258.360225176, 3949765.007859274 4380260.72491671, 3949763.494309713 4380263.250121595, 3949762.235561667 4380265.91152073, 3949761.243737571 4380268.683483383, 3949760.528389231 4380271.53931404, 3949760.096405843 4380274.451509491, 3949759.951947643 4380277.3920237, 3949760.096405843 4380280.33253791, 3949760.528389231 4380283.244733361, 3949761.243737571 4380286.100564018, 3949762.235561667 4380288.872526671, 3949763.494309713 4380291.533925805, 3949765.007859274 4380294.059130691, 3949766.761634042 4380296.423822225, 3949768.738744207 4380298.605227136, 3949770.920149118 4380300.582337301, 3949773.284840652 4380302.336112069, 3949775.810045538 4380303.849661631, 3949778.471444672 4380305.108409676, 3949781.243407325 4380306.100233772, 3949784.099237983 4380306.815582112, 3949787.011433433 4380307.2475655, 3949789.951947643 4380307.3920237, 3949792.892461853 4380307.2475655, 3949795.804657303 4380306.815582112, 3949798.660487961 4380306.100233772, 3949801.432450614 4380305.108409676, 3949804.093849748 4380303.849661631, 3949806.619054634 4380302.336112069, 3949808.983746168 4380300.582337301, 3949811.165151079 4380298.605227136, 3949813.142261244 4380296.423822225, 3949814.896036012 4380294.059130691, 3949816.409585573 4380291.533925805, 3949817.668333618 4380288.872526671, 3949818.660157715 4380286.100564018, 3949819.375506055 4380283.244733361, 3949819.807489443 4380280.33253791, 3949819.951947643 4380277.3920237))",0.20880500000000013,0.923775,TRUSS_1597183489.5,1,['2020-08-11'],2020-08-11,33.62644838106528,-86.66747914636221,-86.66747914636221,33.62644838106528,23,2,2,TRUSS_1597183489.5,['TRUSS_1597183489.5'],1,False
TRUSS_1597187114.8,33.63470442676089,-86.66823786487423,"POLYGON ((3949347.329707744 4381221.701124454, 3949347.185249544 4381218.760610244, 3949346.753266156 4381215.848414794, 3949346.037917816 4381212.992584136, 3949345.04609372 4381210.220621483, 3949343.787345674 4381207.559222349, 3949342.273796113 4381205.034017463, 3949340.520021345 4381202.669325929, 3949338.54291118 4381200.487921018, 3949336.361506269 4381198.510810853, 3949333.996814735 4381196.757036085, 3949331.471609849 4381195.243486524, 3949328.810210715 4381193.984738478, 3949326.038248062 4381192.992914382, 3949323.182417404 4381192.277566042, 3949320.270221954 4381191.845582654, 3949317.329707744 4381191.701124454, 3949314.389193534 4381191.845582654, 3949311.476998084 4381192.277566042, 3949308.621167426 4381192.992914382, 3949305.849204773 4381193.984738478, 3949303.187805639 4381195.243486524, 3949300.662600753 4381196.757036085, 3949298.297909219 4381198.510810853, 3949296.116504308 4381200.487921018, 3949294.139394143 4381202.669325929, 3949292.385619375 4381205.034017463, 3949290.872069814 4381207.559222349, 3949289.613321769 4381210.220621483, 3949288.621497672 4381212.992584136, 3949287.906149332 4381215.848414794, 3949287.474165944 4381218.760610244, 3949287.329707744 4381221.701124454, 3949287.474165944 4381224.641638664, 3949287.906149332 4381227.553834114, 3949288.621497672 4381230.409664772, 3949289.613321769 4381233.181627424, 3949290.872069814 4381235.843026559, 3949292.385619375 4381238.368231445, 3949294.139394143 4381240.732922979, 3949296.116504308 4381242.91432789, 3949298.297909219 4381244.891438055, 3949300.662600753 4381246.645212823, 3949303.187805639 4381248.158762384, 3949305.849204773 4381249.417510429, 3949308.621167426 4381250.409334525, 3949311.476998084 4381251.124682866, 3949314.389193534 4381251.556666254, 3949317.329707744 4381251.701124454, 3949320.270221954 4381251.556666254, 3949323.182417404 4381251.124682866, 3949326.038248062 4381250.409334525, 3949328.810210715 4381249.417510429, 3949331.471609849 4381248.158762384, 3949333.996814735 4381246.645212823, 3949336.361506269 4381244.891438055, 3949338.54291118 4381242.91432789, 3949340.520021345 4381240.732922979, 3949342.273796113 4381238.368231445, 3949343.787345674 4381235.843026559, 3949345.04609372 4381233.181627424, 3949346.037917816 4381230.409664772, 3949346.753266156 4381227.553834114, 3949347.185249544 4381224.641638664, 3949347.329707744 4381221.701124454))",0.14364000000000002,0.4295100000000001,TRUSS_1597187114.8,1,['2020-08-11'],2020-08-11,33.63470442676089,-86.66823786487423,-86.66823786487423,33.63470442676089,23,2,2,TRUSS_1597187114.8,['TRUSS_1597187114.8'],1,False
TRUSS_1597187353.4,33.6367727478678,-86.66688142263331,"POLYGON ((3949381.663116123 4381520.579442886, 3949381.518657923 4381517.638928676, 3949381.086674535 4381514.726733225, 3949380.371326195 4381511.870902568, 3949379.379502098 4381509.098939915, 3949378.120754053 4381506.437540781, 3949376.607204492 4381503.912335895, 3949374.853429724 4381501.547644361, 3949372.876319558 4381499.36623945, 3949370.694914647 4381497.389129285, 3949368.330223113 4381495.635354517, 3949365.805018228 4381494.121804955, 3949363.143619094 4381492.86305691, 3949360.37165644 4381491.871232814, 3949357.515825783 4381491.155884474, 3949354.603630332 4381490.723901086, 3949351.663116123 4381490.579442886, 3949348.722601913 4381490.723901086, 3949345.810406462 4381491.155884474, 3949342.954575805 4381491.871232814, 3949340.182613152 4381492.86305691, 3949337.521214018 4381494.121804955, 3949334.996009132 4381495.635354517, 3949332.631317598 4381497.389129285, 3949330.449912687 4381499.36623945, 3949328.472802522 4381501.547644361, 3949326.719027753 4381503.912335895, 3949325.205478192 4381506.437540781, 3949323.946730147 4381509.098939915, 3949322.954906051 4381511.870902568, 3949322.23955771 4381514.726733225, 3949321.807574322 4381517.638928676, 3949321.663116123 4381520.579442886, 3949321.807574322 4381523.519957095, 3949322.23955771 4381526.432152546, 3949322.954906051 4381529.287983203, 3949323.946730147 4381532.059945856, 3949325.205478192 4381534.721344991, 3949326.719027753 4381537.246549876, 3949328.472802522 4381539.61124141, 3949330.449912687 4381541.792646321, 3949332.631317598 4381543.769756487, 3949334.996009132 4381545.523531254, 3949337.521214018 4381547.037080816, 3949340.182613152 4381548.295828861, 3949342.954575805 4381549.287652957, 3949345.810406462 4381550.003001298, 3949348.722601913 4381550.434984686, 3949351.663116123 4381550.579442886, 3949354.603630332 4381550.434984686, 3949357.515825783 4381550.003001298, 3949360.37165644 4381549.287652957, 3949363.143619094 4381548.295828861, 3949365.805018228 4381547.037080816, 3949368.330223113 4381545.523531254, 3949370.694914647 4381543.769756487, 3949372.876319558 4381541.792646321, 3949374.853429724 4381539.61124141, 3949376.607204492 4381537.246549876, 3949378.120754053 4381534.721344991, 3949379.379502098 4381532.059945856, 3949380.371326195 4381529.287983203, 3949381.086674535 4381526.432152546, 3949381.518657923 4381523.519957095, 3949381.663116123 4381520.579442886))",0.20151999999999992,1.282534,TRUSS_1597187353.4,1,['2020-08-11'],2020-08-11,33.6367727478678,-86.66688142263331,-86.66688142263331,33.6367727478678,23,14,2,TRUSS_1597187353.4,['TRUSS_1597187353.4'],1,False
