nearest10hz,timestamp,deviceTimestamp,devTimestamp,P,T,CH4,H2O,C2H6,R,C1C2,batteryCharge,powerInput,current,SOC,aerisTimestamp,nearestMS,nearest10hz,shiftCH4,shiftC2H6
1605814633.8,1605814633.780466,1605814633.780466,11/19/2020 13:38:06.552,239.975,21.4262,2.03635,9228.22,17.625,-0.729402,-1.0,12312,14688,235.0,93.0,1605793086.552,1605814633.78,1605814633.8,2.03525,18.2244
1605814634.8,1605814634.7977881,1605814634.796949,11/19/2020 13:38:07.576,239.975,21.4307,2.03899,9237.86,17.2611,-0.803802,-1.0,12302,14725,235.0,93.0,1605793087.576,1605814634.798,1605814634.8,2.03658,18.3512
1605814635.8,1605814635.825082,1605814635.825082,11/19/2020 13:38:08.600,239.97799999999998,21.4352,2.0348900000000003,9234.98,17.1303,-0.808628,-1.0,12310,14691,231.0,93.0,1605793088.6,1605814635.825,1605814635.8,2.0360099999999997,18.4123
1605814636.8,1605814636.848273,1605814636.848273,11/19/2020 13:38:09.624,239.985,21.4397,2.0347,9236.97,18.1251,-0.827343,-1.0,12309,14699,233.0,93.0,1605793089.6239998,1605814636.848,1605814636.8,2.03583,19.2131
1605814637.9,1605814637.8598402,1605814637.8598402,11/19/2020 13:38:10.648,240.019,21.445,2.03525,9233.4,18.2244,-0.843965,-1.0,12308,14739,236.0,93.0,1605793090.6479998,1605814637.86,1605814637.9,2.03842,19.1
1605814638.9,1605814638.893795,1605814638.892976,11/19/2020 13:38:11.672,239.976,21.4506,2.03658,9233.99,18.3512,-0.866078,-1.0,12306,14695,234.0,93.0,1605793091.6720002,1605814638.894,1605814638.9,2.03274,19.4537
1605814639.9,1605814639.920041,1605814639.9190938,11/19/2020 13:38:12.696,239.99,21.4556,2.0360099999999997,9224.91,18.4123,-0.863391,-1.0,12311,14726,234.0,93.0,1605793092.696,1605814639.92,1605814639.9,2.03578,19.2493
1605814640.9,1605814640.947295,1605814640.947295,11/19/2020 13:38:13.720,239.998,21.4596,2.03583,9209.76,19.2131,-0.886808,-1.0,12304,14695,234.0,93.0,1605793093.72,1605814640.947,1605814640.9,2.03451,19.7695
1605814642.0,1605814641.962579,1605814641.961585,11/19/2020 13:38:14.744,240.00099999999998,21.4649,2.03842,9208.34,19.1,-0.855449,-1.0,12304,14695,234.0,93.0,1605793094.744,1605814641.963,1605814642.0,2.03514,19.9978
1605814643.0,1605814642.992871,1605814642.992871,11/19/2020 13:38:15.768,239.99099999999999,21.4698,2.03274,9211.83,19.4537,-0.8582290000000001,-1.0,12312,14704,233.0,93.0,1605793095.768,1605814642.993,1605814643.0,2.03695,20.0906
1605814644.0,1605814644.0281131,1605814644.0281131,11/19/2020 13:38:16.792,239.99099999999999,21.475,2.03578,9208.18,19.2493,-0.854814,-1.0,12301,14713,232.0,93.0,1605793096.792,1605814644.028,1605814644.0,2.03468,20.1803
1605814645.0,1605814645.0453439,1605814645.0443509,11/19/2020 13:38:17.816,239.997,21.4798,2.03451,9199.46,19.7695,-0.8630549999999999,-1.0,12304,14715,233.0,93.0,1605793097.816,1605814645.045,1605814645.0,2.02948,20.4971
1605814646.1,1605814646.053646,1605814646.053646,11/19/2020 13:38:18.840,240.005,21.485,2.03514,9188.2,19.9978,-0.8457049999999999,-1.0,12312,14692,233.0,93.0,1605793098.84,1605814646.054,1605814646.1,2.03188,21.1092
1605814647.1,1605814647.088934,1605814647.087883,11/19/2020 13:38:19.864,239.99400000000003,21.4895,2.03695,9183.89,20.0906,-0.810457,-1.0,12304,14712,235.0,93.0,1605793099.8639998,1605814647.089,1605814647.1,2.02921,20.7536
1605814648.1,1605814648.109143,1605814648.108155,11/19/2020 13:38:20.888,239.989,21.4943,2.03468,9176.11,20.1803,-0.796624,-1.0,12309,14696,230.0,93.0,1605793100.8879998,1605814648.109,1605814648.1,2.03229,20.9818
1605814649.1,1605814649.127473,1605814649.127473,11/19/2020 13:38:21.912,239.998,21.499000000000002,2.02948,9175.2,20.4971,-0.811617,-1.0,12306,14735,232.0,93.0,1605793101.9120002,1605814649.127,1605814649.1,2.03242,20.5672
1605814650.2,1605814650.152735,1605814650.152735,11/19/2020 13:38:22.936,239.988,21.5044,2.03188,9174.02,21.1092,-0.811032,-1.0,12309,14687,231.0,93.0,1605793102.936,1605814650.153,1605814650.2,2.03483,22.0882
1605814651.2,1605814651.176153,1605814651.176153,11/19/2020 13:38:23.960,239.99099999999999,21.5088,2.02921,9179.54,20.7536,-0.821462,-1.0,12309,14687,231.0,93.0,1605793103.96,1605814651.176,1605814651.2,2.03613,21.3208
1605814652.3,1605814652.3448222,1605814652.3440359,11/19/2020 13:38:25.086,239.986,21.5144,2.03229,9181.39,20.9818,-0.8185819999999999,-1.0,12303,14704,234.0,93.0,1605793105.086,1605814652.345,1605814652.3,2.03132,21.3964
1605814653.3,1605814653.328254,1605814653.328254,11/19/2020 13:38:26.110,239.99900000000002,21.5189,2.03242,9182.27,20.5672,-0.8152520000000001,-1.0,12309,14713,232.0,93.0,1605793106.11,1605814653.328,1605814653.3,2.03138,22.5893
1605814654.4,1605814654.427256,1605814654.4263132,11/19/2020 13:38:27.134,239.99599999999998,21.5242,2.03483,9170.35,22.0882,-0.766875,-1.0,12303,14702,230.0,93.0,1605793107.1339998,1605814654.427,1605814654.4,2.02964,22.5862
1605814655.4,1605814655.376764,1605814655.375714,11/19/2020 13:38:28.158,239.99599999999998,21.5288,2.03613,9169.33,21.3208,-0.718774,-1.0,12309,14727,233.0,93.0,1605793108.158,1605814655.377,1605814655.4,2.02997,22.7532
1605814656.4,1605814656.398976,1605814656.398976,11/19/2020 13:38:29.182,239.997,21.5343,2.03132,9165.58,21.3964,-0.746324,-1.0,12301,14696,234.0,93.0,1605793109.1820002,1605814656.399,1605814656.4,2.03503,22.5168
1605814657.4,1605814657.431216,1605814657.431216,11/19/2020 13:38:30.206,240.003,21.5389,2.03138,9148.91,22.5893,-0.74187,-1.0,12311,14708,233.0,93.0,1605793110.206,1605814657.431,1605814657.4,2.0288,22.8375
1605814658.5,1605814658.456474,1605814658.456474,11/19/2020 13:38:31.230,239.995,21.5443,2.02964,9130.17,22.5862,-0.7421949999999999,-1.0,12300,14723,232.0,93.0,1605793111.23,1605814658.456,1605814658.5,2.03322,22.8372
1605814659.5,1605814659.4638472,1605814659.4638472,11/19/2020 13:38:32.254,240.0,21.5487,2.02997,9136.06,22.7532,-0.7372270000000001,-1.0,12301,14713,231.0,93.0,1605793112.254,1605814659.464,1605814659.5,2.03079,23.2748
1605814660.5,1605814660.51305,1605814660.512231,11/19/2020 13:38:33.278,239.993,21.5536,2.03503,9138.63,22.5168,-0.665551,-1.0,12301,14713,231.0,93.0,1605793113.2779999,1605814660.513,1605814660.5,2.02924,23.2378
1605814661.5,1605814661.523279,1605814661.523279,11/19/2020 13:38:34.302,239.993,21.5585,2.0288,9134.93,22.8375,-0.733755,-1.0,12312,14704,231.0,93.0,1605793114.302,1605814661.523,1605814661.5,2.0272900000000003,22.8745
1605814662.6,1605814662.552597,1605814662.551528,11/19/2020 13:38:35.326,239.976,21.5633,2.03322,9142.35,22.8372,-0.697132,-1.0,12303,14720,233.0,93.0,1605793115.326,1605814662.553,1605814662.6,2.02957,23.5832
1605814663.6,1605814663.577786,1605814663.577786,11/19/2020 13:38:36.350,240.007,21.5678,2.03079,9139.15,23.2748,-0.672619,-1.0,12312,14699,232.0,93.0,1605793116.35,1605814663.578,1605814663.6,2.02773,24.2865
1605814664.6,1605814664.612077,1605814664.612077,11/19/2020 13:38:37.374,239.99200000000002,21.5734,2.02924,9136.54,23.2378,-0.686782,-1.0,12305,14731,234.0,93.0,1605793117.3739998,1605814664.612,1605814664.6,2.0262,23.8672
1605814665.7,1605814665.666483,1605814665.666483,11/19/2020 13:38:38.398,239.995,21.578000000000003,2.0272900000000003,9134.8,22.8745,-0.667035,-1.0,12309,14688,230.0,93.0,1605793118.3979998,1605814665.666,1605814665.7,2.02267,23.5175
1605814666.7,1605814666.655824,1605814666.655824,11/19/2020 13:38:39.422,240.00099999999998,21.5832,2.02957,9137.98,23.5832,-0.697477,-1.0,12306,14726,233.0,93.0,1605793119.4220002,1605814666.656,1605814666.7,2.02296,24.2753
1605814667.7,1605814667.6678429,1605814667.666904,11/19/2020 13:38:40.446,239.975,21.5879,2.02773,9126.38,24.2865,-0.7325550000000001,-1.0,12309,14717,234.0,93.0,1605793120.446,1605814667.668,1605814667.7,2.02713,24.3762
1605814668.7,1605814668.69714,1605814668.69714,11/19/2020 13:38:41.470,240.01,21.5929,2.0262,9123.3,23.8672,-0.754279,-1.0,12306,14701,233.0,93.0,1605793121.47,1605814668.697,1605814668.7,2.02529,24.5686
1605814669.7,1605814669.717542,1605814669.717542,11/19/2020 13:38:42.494,239.99099999999999,21.598000000000003,2.02267,9122.85,23.5175,-0.738336,-1.0,12310,14741,232.0,93.0,1605793122.494,1605814669.718,1605814669.7,2.02394,24.8565
1605814670.7,1605814670.7406821,1605814670.739805,11/19/2020 13:38:43.518,239.985,21.6028,2.02296,9131.07,24.2753,-0.754159,-1.0,12310,14741,232.0,93.0,1605793123.518,1605814670.741,1605814670.7,2.01797,24.469
1605814671.8,1605814671.763906,1605814671.763906,11/19/2020 13:38:44.542,239.998,21.6083,2.02713,9125.62,24.3762,-0.752985,-1.0,12303,14705,232.0,93.0,1605793124.542,1605814671.764,1605814671.8,2.02703,24.7225
1605814672.8,1605814672.783173,1605814672.782455,11/19/2020 13:38:45.566,239.986,21.6136,2.02529,9132.3,24.5686,-0.744739,-1.0,12310,14735,231.0,93.0,1605793125.566,1605814672.783,1605814672.8,2.02276,24.7509
1605814673.8,1605814673.80445,1605814673.803441,11/19/2020 13:38:46.590,240.00099999999998,21.6183,2.02394,9141.88,24.8565,-0.777754,-1.0,12304,14686,232.0,93.0,1605793126.59,1605814673.804,1605814673.8,2.02126,25.4079
1605814674.8,1605814674.830693,1605814674.830693,11/19/2020 13:38:47.614,239.976,21.6228,2.01797,9122.98,24.469,-0.761465,-1.0,12311,14726,232.0,93.0,1605793127.6139998,1605814674.831,1605814674.8,2.0253099999999997,25.241999999999997
1605814675.9,1605814675.85495,1605814675.85495,11/19/2020 13:38:48.638,239.99400000000003,21.6273,2.02703,9113.21,24.7225,-0.7508640000000001,-1.0,12312,14732,233.0,93.0,1605793128.6379998,1605814675.855,1605814675.9,2.02167,26.0145
1605814676.9,1605814676.882202,1605814676.882202,11/19/2020 13:38:49.662,240.005,21.6325,2.02276,9107.5,24.7509,-0.752093,-1.0,12302,14697,234.0,93.0,1605793129.6620002,1605814676.882,1605814676.9,2.02662,25.4488
1605814677.9,1605814677.9024801,1605814677.9014778,11/19/2020 13:38:50.686,239.981,21.636999999999997,2.02126,9125.89,25.4079,-0.7500899999999999,-1.0,12312,14708,235.0,93.0,1605793130.686,1605814677.902,1605814677.9,2.02433,25.6587
1605814678.9,1605814678.938715,1605814678.9377642,11/19/2020 13:38:51.710,239.998,21.6421,2.0253099999999997,9118.79,25.241999999999997,-0.732348,-1.0,12301,14714,232.0,93.0,1605793131.71,1605814678.939,1605814678.9,2.02457,25.9402
1605814680.0,1605814679.95305,1605814679.952002,11/19/2020 13:38:52.734,239.937,21.647,2.02167,9115.52,26.0145,-0.780633,-1.0,12301,14714,232.0,93.0,1605793132.734,1605814679.953,1605814680.0,2.01959,25.5255
1605814681.0,1605814680.98823,1605814680.986314,11/19/2020 13:38:53.758,240.01,21.6523,2.02662,9112.99,25.4488,-0.763663,-1.0,12312,14723,229.0,93.0,1605793133.758,1605814680.988,1605814681.0,2.02315,26.2503
1605814682.1,1605814682.115218,1605814682.115218,11/19/2020 13:38:54.782,240.017,21.6571,2.02433,9120.09,25.6587,-0.795301,-1.0,12312,14707,228.0,93.0,1605793134.782,1605814682.115,1605814682.1,2.02365,26.1047
1605814683.0,1605814683.026778,1605814683.025934,11/19/2020 13:38:55.806,239.99200000000002,21.6622,2.02457,9139.11,25.9402,-0.78805,-1.0,12303,14720,230.0,93.0,1605793135.806,1605814683.027,1605814683.0,2.02109,26.45
1605814684.1,1605814684.0659962,1605814684.0659962,11/19/2020 13:38:56.830,239.989,21.6664,2.01959,9136.29,25.5255,-0.802025,-1.0,12312,14701,228.0,93.0,1605793136.83,1605814684.066,1605814684.1,2.02274,26.7383
1605814685.1,1605814685.0773401,1605814685.075298,11/19/2020 13:38:57.854,239.986,21.6713,2.02315,9135.73,26.2503,-0.786668,-1.0,12303,14711,232.0,93.0,1605793137.8539999,1605814685.077,1605814685.1,2.01793,26.9705
1605814686.1,1605814686.137502,1605814686.1367,11/19/2020 13:38:58.878,240.0,21.6764,2.02365,9135.2,26.1047,-0.748545,-1.0,12312,14703,230.0,93.0,1605793138.8779998,1605814686.138,1605814686.1,2.02063,27.5216
1605814687.1,1605814687.120827,1605814687.120827,11/19/2020 13:38:59.902,239.982,21.6814,2.02109,9131.57,26.45,-0.751973,-1.0,12305,14728,231.0,93.0,1605793139.9020002,1605814687.121,1605814687.1,2.0188099999999998,27.4996
1605814688.2,1605814688.163089,1605814688.162307,11/19/2020 13:39:00.926,240.00099999999998,21.6868,2.02274,9137.91,26.7383,-0.7329289999999999,-1.0,12310,14694,230.0,93.0,1605793140.926,1605814688.163,1605814688.2,2.0182900000000004,27.1899
1605814689.2,1605814689.171411,1605814689.170552,11/19/2020 13:39:01.950,239.99099999999999,21.6919,2.01793,9153.87,26.9705,-0.753085,-1.0,12304,14719,231.0,93.0,1605793141.95,1605814689.171,1605814689.2,2.01927,27.9404
1605814690.2,1605814690.202641,1605814690.201798,11/19/2020 13:39:02.974,240.01,21.695999999999998,2.02063,9171.17,27.5216,-0.7464689999999999,-1.0,12304,14719,231.0,93.0,1605793142.974,1605814690.203,1605814690.2,2.02312,28.0863
1605814691.2,1605814691.226856,1605814691.226856,11/19/2020 13:39:03.998,239.97799999999998,21.7018,2.0188099999999998,9171.77,27.4996,-0.739043,-1.0,12307,14722,231.0,93.0,1605793143.998,1605814691.227,1605814691.2,2.01874,28.125999999999998
1605814692.2,1605814692.239199,1605814692.238204,11/19/2020 13:39:05.022,239.995,21.7066,2.0182900000000004,9174.66,27.1899,-0.746373,-1.0,12308,14705,231.0,93.0,1605793145.022,1605814692.239,1605814692.2,2.0198099999999997,28.0148
1605814693.3,1605814693.2664561,1605814693.2657099,11/19/2020 13:39:06.046,239.986,21.7106,2.01927,9177.05,27.9404,-0.73078,-1.0,12306,14719,229.0,93.0,1605793146.046,1605814693.266,1605814693.3,2.02034,28.6528
1605814694.3,1605814694.297695,1605814694.2956982,11/19/2020 13:39:07.070,240.012,21.7152,2.02312,9179.47,28.0863,-0.666196,-1.0,12309,14705,228.0,93.0,1605793147.07,1605814694.298,1605814694.3,2.0171,27.898000000000003
1605814695.3,1605814695.3219619,1605814695.3219619,11/19/2020 13:39:08.094,239.983,21.7208,2.01874,9185.42,28.125999999999998,-0.659438,-1.0,12305,14727,229.0,93.0,1605793148.0939999,1605814695.322,1605814695.3,2.02053,28.1147
1605814696.3,1605814696.337261,1605814696.337261,11/19/2020 13:39:09.118,240.021,21.725,2.0198099999999997,9198.51,28.0148,-0.645587,-1.0,12307,14693,230.0,93.0,1605793149.1179998,1605814696.337,1605814696.3,2.02128,28.5864
1605814697.4,1605814697.3666868,1605814697.3666868,11/19/2020 13:39:10.142,240.00900000000001,21.7298,2.02034,9197.01,28.6528,-0.6075729999999999,-1.0,12303,14736,230.0,93.0,1605793150.1420002,1605814697.367,1605814697.4,2.01721,28.9798
1605814698.4,1605814698.39269,1605814698.39269,11/19/2020 13:39:11.166,240.013,21.7358,2.0171,9208.15,27.898000000000003,-0.611337,-1.0,12307,14697,227.0,93.0,1605793151.1660001,1605814698.393,1605814698.4,2.02094,29.0956
1605814699.4,1605814699.403032,1605814699.40202,11/19/2020 13:39:12.190,240.0,21.7404,2.02053,9201.97,28.1147,-0.582752,-1.0,12305,14724,230.0,93.0,1605793152.19,1605814699.403,1605814699.4,2.02304,29.0905
1605814700.4,1605814700.44325,1605814700.442451,11/19/2020 13:39:13.214,240.033,21.7452,2.02128,9208.75,28.5864,-0.589816,-1.0,12308,14687,231.0,93.0,1605793153.214,1605814700.443,1605814700.4,2.01764,29.4484
1605814701.5,1605814701.47544,1605814701.4746811,11/19/2020 13:39:14.238,239.988,21.7499,2.01721,9226.86,28.9798,-0.632233,-1.0,12306,14722,231.0,93.0,1605793154.238,1605814701.475,1605814701.5,2.02399,29.4988
1605814702.5,1605814702.4787982,1605814702.477761,11/19/2020 13:39:15.262,239.99900000000002,21.7546,2.02094,9243.73,29.0956,-0.574965,-1.0,12310,14690,228.0,93.0,1605793155.262,1605814702.479,1605814702.5,2.02089,29.9368
1605814703.5,1605814703.507015,1605814703.5060132,11/19/2020 13:39:16.286,240.002,21.7601,2.02304,9255.27,29.0905,-0.482756,-1.0,12303,14733,231.0,93.0,1605793156.286,1605814703.507,1605814703.5,2.02049,29.9202
1605814704.5,1605814704.5412462,1605814704.540252,11/19/2020 13:39:17.310,239.99900000000002,21.7647,2.01764,9264.31,29.4484,-0.5002939999999999,-1.0,12312,14705,229.0,93.0,1605793157.31,1605814704.541,1605814704.5,2.01765,29.8672
1605814705.6,1605814705.5525491,1605814705.551799,11/19/2020 13:39:18.334,240.0,21.7696,2.02399,9271.62,29.4988,-0.5284,-1.0,12303,14729,231.0,93.0,1605793158.3339999,1605814705.553,1605814705.6,2.0201,29.4919
1605814706.6,1605814706.578809,1605814706.5780349,11/19/2020 13:39:19.358,239.997,21.7748,2.02089,9279.98,29.9368,-0.445854,-1.0,12303,14726,233.0,93.0,1605793159.3579998,1605814706.579,1605814706.6,2.0207599999999997,29.7734
1605814707.6,1605814707.602074,1605814707.602074,11/19/2020 13:39:20.382,239.99900000000002,21.7793,2.02049,9265.44,29.9202,-0.427842,-1.0,12312,14708,231.0,93.0,1605793160.3820002,1605814707.602,1605814707.6,2.02203,29.8739
1605814708.6,1605814708.626375,1605814708.625356,11/19/2020 13:39:21.406,239.99900000000002,21.7844,2.01765,9261.77,29.8672,-0.480547,-1.0,12312,14708,231.0,93.0,1605793161.4060001,1605814708.626,1605814708.6,2.0249900000000003,30.1024
1605814709.7,1605814709.656572,1605814709.656572,11/19/2020 13:39:22.430,239.985,21.7894,2.0201,9263.72,29.4919,-0.425677,-1.0,12303,14729,232.0,93.0,1605793162.43,1605814709.657,1605814709.7,2.0165,30.028000000000002
1605814710.7,1605814710.678032,1605814710.678032,11/19/2020 13:39:23.454,239.987,21.7945,2.0207599999999997,9273.49,29.7734,-0.411717,-1.0,12311,14699,229.0,93.0,1605793163.454,1605814710.678,1605814710.7,2.01862,30.2292
1605814711.7,1605814711.698143,1605814711.6971118,11/19/2020 13:39:24.478,239.995,21.8,2.02203,9268.46,29.8739,-0.274185,-1.0,12303,14732,229.0,93.0,1605793164.478,1605814711.698,1605814711.7,2.01841,30.0206
1605814712.7,1605814712.7303948,1605814712.729553,11/19/2020 13:39:25.502,239.98,21.8042,2.0249900000000003,9283.09,30.1024,-0.0781211,-1.0,12312,14708,229.0,93.0,1605793165.502,1605814712.73,1605814712.7,2.02067,30.4399
1605814713.9,1605814713.857329,1605814713.856333,11/19/2020 13:39:26.628,240.00900000000001,21.8097,2.0165,9287.88,30.028000000000002,-0.052047,-1.0,12311,14710,228.0,93.0,1605793166.6279998,1605814713.857,1605814713.9,2.0152400000000004,30.0437
1605814714.9,1605814714.881592,1605814714.881592,11/19/2020 13:39:27.652,240.002,21.8146,2.01862,9281.34,30.2292,-0.120729,-1.0,12302,14731,229.0,93.0,1605793167.6520002,1605814714.882,1605814714.9,2.0173900000000002,29.935
1605814715.9,1605814715.914893,1605814715.9141018,11/19/2020 13:39:28.676,239.99200000000002,21.8198,2.01841,9282.47,30.0206,-0.07778610000000001,-1.0,12312,14709,229.0,93.0,1605793168.676,1605814715.915,1605814715.9,2.0171900000000003,30.2358
1605814716.9,1605814716.937104,1605814716.936106,11/19/2020 13:39:29.700,240.002,21.8244,2.02067,9288.79,30.4399,0.0524011,-1.0,12301,14712,230.0,93.0,1605793169.7,1605814716.937,1605814716.9,2.01756,30.5859
1605814717.9,1605814717.947449,1605814717.946753,11/19/2020 13:39:30.724,240.0,21.8294,2.0152400000000004,9283.84,30.0437,0.00840823,-1.0,12313,14696,231.0,93.0,1605793170.724,1605814717.947,1605814717.9,2.01587,30.3357
1605814719.0,1605814718.97669,1605814718.97669,11/19/2020 13:39:31.748,239.985,21.8347,2.0173900000000002,9295.83,29.935,0.0681376,-1.0,12313,14696,231.0,93.0,1605793171.748,1605814718.977,1605814719.0,2.0209900000000003,31.0672
1605814720.0,1605814720.003136,1605814720.003136,11/19/2020 13:39:32.772,239.98,21.8395,2.0171900000000003,9290.71,30.2358,-0.0313279,-1.0,12303,14736,233.0,93.0,1605793172.772,1605814720.003,1605814720.0,2.0213099999999997,30.7484
1605814721.0,1605814721.023185,1605814721.023185,11/19/2020 13:39:33.796,240.002,21.8446,2.01756,9281.92,30.5859,-0.05277769999999999,-1.0,12312,14706,227.0,93.0,1605793173.796,1605814721.023,1605814721.0,2.01884,31.6277
1605814722.1,1605814722.0504801,1605814722.049691,11/19/2020 13:39:34.820,239.97799999999998,21.8494,2.01587,9291.52,30.3357,-0.132824,-1.0,12312,14694,227.0,93.0,1605793174.82,1605814722.05,1605814722.1,2.01721,31.3731
1605814723.1,1605814723.072699,1605814723.071698,11/19/2020 13:39:35.844,240.003,21.8544,2.0209900000000003,9298.3,31.0672,-0.14418,-1.0,12305,14728,229.0,93.0,1605793175.8439999,1605814723.073,1605814723.1,2.0190599999999996,31.611
1605814724.1,1605814724.0940108,1605814724.0931711,11/19/2020 13:39:36.868,239.99099999999999,21.8592,2.0213099999999997,9291.64,30.7484,-0.12186500000000001,-1.0,12312,14717,227.0,93.0,1605793176.8679998,1605814724.094,1605814724.1,2.0177400000000003,31.4025
1605814725.1,1605814725.118457,1605814725.118457,11/19/2020 13:39:37.892,239.99200000000002,21.864,2.01884,9284.33,31.6277,-0.061961800000000004,-1.0,12303,14729,230.0,93.0,1605793177.8920002,1605814725.118,1605814725.1,2.0197599999999998,32.2974
1605814726.2,1605814726.192385,1605814726.192385,11/19/2020 13:39:38.916,240.012,21.87,2.01721,9297.66,31.3731,-0.139233,-1.0,12312,14711,228.0,93.0,1605793178.9160001,1605814726.192,1605814726.2,2.01915,31.7709
1605814727.2,1605814727.1697779,1605814727.168959,11/19/2020 13:39:39.940,239.99200000000002,21.874000000000002,2.0190599999999996,9307.9,31.611,-0.141467,-1.0,12304,14722,230.0,93.0,1605793179.94,1605814727.17,1605814727.2,2.0215400000000003,31.9351
1605814728.2,1605814728.193001,1605814728.193001,11/19/2020 13:39:40.964,239.997,21.8785,2.0177400000000003,9324.21,31.4025,-0.158795,-1.0,12312,14696,230.0,93.0,1605793180.964,1605814728.193,1605814728.2,2.01753,32.4746
1605814729.2,1605814729.218262,1605814729.217446,11/19/2020 13:39:41.988,239.997,21.8836,2.0197599999999998,9325.98,32.2974,-0.22547199999999998,-1.0,12312,14696,230.0,93.0,1605793181.988,1605814729.218,1605814729.2,2.02203,32.3391
1605814730.2,1605814730.2335482,1605814730.2335482,11/19/2020 13:39:43.012,240.003,21.8888,2.01915,9317.26,31.7709,-0.20552600000000001,-1.0,12312,14703,230.0,93.0,1605793183.012,1605814730.234,1605814730.2,2.02166,32.3701
1605814731.3,1605814731.25881,1605814731.2578151,11/19/2020 13:39:44.036,240.0,21.8938,2.0215400000000003,9312.73,31.9351,-0.0987832,-1.0,12303,14708,229.0,93.0,1605793184.036,1605814731.259,1605814731.3,2.0201599999999997,32.296
1605814732.3,1605814732.286108,1605814732.2852051,11/19/2020 13:39:45.060,239.99900000000002,21.8981,2.01753,9308.43,32.4746,-0.204759,-1.0,12312,14706,231.0,93.0,1605793185.06,1605814732.286,1605814732.3,2.01785,31.9772
1605814733.3,1605814733.322285,1605814733.322285,11/19/2020 13:39:46.084,240.003,21.9034,2.02203,9326.19,32.3391,-0.09596829999999999,-1.0,12300,14716,231.0,93.0,1605793186.0839999,1605814733.322,1605814733.3,2.02211,32.0853
1605814734.3,1605814734.336812,1605814734.336812,11/19/2020 13:39:47.108,240.012,21.9079,2.02166,9328.26,32.3701,0.044570099999999994,-1.0,12313,14717,231.0,93.0,1605793187.1079998,1605814734.337,1605814734.3,2.02034,32.3924
1605814735.4,1605814735.356101,1605814735.356101,11/19/2020 13:39:48.132,239.989,21.9125,2.0201599999999997,9332.47,32.296,0.025041900000000002,-1.0,12303,14713,231.0,93.0,1605793188.1320002,1605814735.356,1605814735.4,2.01973,32.0117
1605814736.4,1605814736.404047,1605814736.404047,11/19/2020 13:39:49.156,240.00400000000002,21.9186,2.01785,9333.89,31.9772,0.0964839,-1.0,12312,14734,232.0,93.0,1605793189.1560001,1605814736.404,1605814736.4,2.02184,32.5209
1605814737.4,1605814737.41634,1605814737.415586,11/19/2020 13:39:50.180,239.989,21.9226,2.02211,9327.79,32.0853,0.169442,-1.0,12303,14711,232.0,93.0,1605793190.18,1605814737.416,1605814737.4,2.02051,33.8022
1605814738.4,1605814738.434669,1605814738.433857,11/19/2020 13:39:51.204,239.99099999999999,21.9273,2.02034,9323.62,32.3924,0.20778200000000002,-1.0,12312,14715,230.0,93.0,1605793191.204,1605814738.435,1605814738.4,2.02625,33.4315
1605814739.5,1605814739.464863,1605814739.463868,11/19/2020 13:39:52.228,239.988,21.9328,2.01973,9316.19,32.0117,0.184527,-1.0,12304,14702,232.0,93.0,1605793192.228,1605814739.465,1605814739.5,2.02523,33.338
1605814740.5,1605814740.520042,1605814740.520042,11/19/2020 13:39:53.252,239.987,21.9375,2.02184,9322.07,32.5209,0.252915,-1.0,12312,14738,230.0,93.0,1605793193.252,1605814740.52,1605814740.5,2.02252,33.0713
1605814741.5,1605814741.499428,1605814741.498669,11/19/2020 13:39:54.276,239.98,21.9424,2.02051,9324.62,33.8022,0.303476,-1.0,12305,14707,232.0,93.0,1605793194.276,1605814741.499,1605814741.5,2.02161,33.6382
1605814742.5,1605814742.523679,1605814742.523679,11/19/2020 13:39:55.300,239.988,21.9475,2.02625,9325.66,33.4315,0.484074,-1.0,12310,14738,228.0,93.0,1605793195.3,1605814742.524,1605814742.5,2.0197599999999998,33.4743
1605814743.5,1605814743.549977,1605814743.549135,11/19/2020 13:39:56.324,239.99,21.951999999999998,2.02523,9314.22,33.338,0.6916479999999999,-1.0,12306,14701,228.0,93.0,1605793196.324,1605814743.55,1605814743.5,2.02405,33.028
1605814744.7,1605814744.667944,1605814744.667944,11/19/2020 13:39:57.451,239.998,21.9571,2.02252,9322.65,33.0713,0.6876979999999999,-1.0,12308,14696,229.0,93.0,1605793197.451,1605814744.668,1605814744.7,2.02373,33.4589
1605814745.7,1605814745.704234,1605814745.703406,11/19/2020 13:39:58.475,239.976,21.9626,2.02161,9336.55,33.6382,0.689231,-1.0,12311,14738,230.0,93.0,1605793198.475,1605814745.704,1605814745.7,2.02193,33.3834
1605814746.7,1605814746.720525,1605814746.719556,11/19/2020 13:39:59.499,240.00400000000002,21.967,2.0197599999999998,9339.07,33.4743,0.661391,-1.0,12309,14699,228.0,93.0,1605793199.4989998,1605814746.721,1605814746.7,2.02545,33.4523
1605814747.8,1605814747.752774,1605814747.752774,11/19/2020 13:40:00.523,240.005,21.9724,2.02405,9332.65,33.028,0.708835,0.29609800000000003,12309,14699,228.0,93.0,1605793200.5229998,1605814747.753,1605814747.8,2.02142,33.173
1605814748.8,1605814748.803907,1605814748.802909,11/19/2020 13:40:01.547,239.983,21.976999999999997,2.02373,9330.84,33.4589,0.6908880000000001,-1.0,12307,14727,230.0,93.0,1605793201.5470002,1605814748.804,1605814748.8,2.02676,33.2345
