nearest10hz,timestamp,deviceTimestamp,deviceID,sequenceID,windSpeed,windAngle,windReference,nearestMS,wind_up,wind_right
1601568791.6,1601568791.594891,1601568791.594891,35,28,3.44,3.9845,250,1601568791.595,-2.288615049304566,-2.5682369742873536
1601568791.7,1601568791.698742,1601568791.698742,35,29,3.6,3.9705,250,1601568791.699,-2.432453977469488,-2.6538966911869175
1601568791.8,1601568791.787195,1601568791.786627,35,30,3.65,3.967,250,1601568791.787,-2.475640582855599,-2.682108070999077
1601568791.9,1601568791.906655,1601568791.905738,35,31,3.7,3.9757,250,1601568791.907,-2.4858048037804332,-2.7405792229932198
1601568792.0,1601568791.994361,1601568791.993547,35,32,3.75,3.9827,250,1601568791.994,-2.49989189586473,-2.795181659389931
1601568792.1,1601568792.091399,1601568792.091399,35,33,3.75,3.9845,250,1601568792.091,-2.4948565217709655,-2.799676934179528
1601568792.2,1601568792.189924,1601568792.1894472,35,34,3.8,4.0019,250,1601568792.19,-2.4783771652129296,-2.8805635953665596
1601568792.3,1601568792.303458,1601568792.30194,35,35,3.85,4.0054,250,1601568792.303,-2.5007574020260024,-2.927236310278376
1601568792.4,1601568792.399942,1601568792.399456,35,36,3.9,4.0159,250,1601568792.4,-2.5019605498592528,-2.9916873845620944
1601568792.5,1601568792.4877331,1601568792.487138,35,37,4.01,4.0264,250,1601568792.488,-2.5400887348145966,-3.1029097987643763
1601568792.6,1601568792.597199,1601568792.597199,35,38,4.01,4.0386000000000015,250,1601568792.597,-2.502045143272423,-3.1336671969159196
1601568792.7,1601568792.6902769,1601568792.689595,35,39,4.01,4.0682,250,1601568792.69,-2.4082061226709355,-3.206344222121234
1601568792.8,1601568792.791013,1601568792.791013,35,40,3.9,4.1171,250,1601568792.791,-2.186917394076637,-3.229147304085872
1601568792.9,1601568792.902737,1601568792.9021301,35,41,3.8,4.166,250,1601568792.903,-1.974500311276102,-3.246744295562953
1601568793.0,1601568792.9906151,1601568792.98966,35,42,3.75,4.1922000000000015,250,1601568792.991,-1.8639154866468386,-3.253969738433054
1601568793.1,1601568793.089832,1601568793.08955,35,43,3.65,4.234,250,1601568793.09,-1.6802760790304194,-3.2402426295322635
1601568793.2,1601568793.19937,1601568793.198524,35,44,3.54,4.2585000000000015,250,1601568793.199,-1.5521627623494418,-3.181570486281225
1601568793.3,1601568793.3099089,1601568793.3099089,35,45,3.39,4.3039000000000005,250,1601568793.31,-1.346586261236525,-3.111077858403585
1601568793.4,1601568793.399391,1601568793.398608,35,46,3.24,4.3457,250,1601568793.399,-1.161625864243916,-3.0246033378807837
1601568793.5,1601568793.4873538,1601568793.4873538,35,47,3.24,4.3457,250,1601568793.487,-1.161625864243916,-3.0246033378807837
1601568793.6,1601568793.587353,1601568793.586846,35,48,3.34,4.3265,250,1601568793.587,-1.2571188655144807,-3.0943904339898003
1601568793.7,1601568793.6969461,1601568793.696422,35,49,3.39,4.3196,250,1601568793.697,-1.2975783888097603,-3.131834977276719
1601568793.8,1601568793.795659,1601568793.7948651,35,50,3.44,4.3126,250,1601568793.796,-1.3389304626590173,-3.1687324305096682
1601568793.9,1601568793.9043221,1601568793.90357,35,51,3.49,4.3108,250,1601568793.904,-1.3641760787837771,-3.212339276302259
1601568794.0,1601568794.0020552,1601568794.001353,35,52,3.54,4.3161000000000005,250,1601568794.002,-1.3664314801819117,-3.2656492478476418
1601568794.1,1601568794.090618,1601568794.089844,35,53,3.6,4.3126,250,1601568794.091,-1.4012062981315299,-3.316115334254304
1601568794.2,1601568794.192666,1601568794.192075,35,54,3.54,4.3283000000000005,250,1601568794.193,-1.3264898591017895,-3.282076271767631
1601568794.3,1601568794.304299,1601568794.302539,35,55,3.39,4.3649,250,1601568794.304,-1.154423635596794,-3.1873823224670557
1601568794.4,1601568794.402173,1601568794.401419,35,56,3.29,4.3807,250,1601568794.402,-1.071356956812973,-3.1106742470224114
1601568794.5,1601568794.4882948,1601568794.4882948,35,57,3.18,4.4313,250,1601568794.488,-0.8821385349512566,-3.0551974740029575
1601568794.6,1601568794.58705,1601568794.58705,35,58,3.13,4.4679,250,1601568794.587,-0.7576494712223025,-3.0369173974207078
1601568794.7,1601568794.688497,1601568794.687891,35,59,3.13,4.5203000000000015,250,1601568794.688,-0.5975478899530787,-3.0724316948001666
1601568794.8,1601568794.785462,1601568794.785462,35,60,3.08,4.5569000000000015,250,1601568794.785,-0.4769786531479348,-3.0428426453632436
1601568794.9,1601568794.905812,1601568794.905062,35,61,2.98,4.5726,250,1601568794.906,-0.4152157864901388,-2.9509313530899655
1601568795.0,1601568794.994582,1601568794.993763,35,62,2.82,4.5883,250,1601568794.995,-0.3490335720650606,-2.7983165592140398
1601568795.1,1601568795.093465,1601568795.093465,35,63,2.62,4.5953,250,1601568795.093,-0.306072641085982,-2.6020606331095846
1601568795.2,1601568795.194103,1601568795.193526,35,64,2.52,4.5988,250,1601568795.194,-0.2856290852606239,-2.503760377043534
1601568795.3,1601568795.2936661,1601568795.292664,35,65,2.46,4.5238000000000005,250,1601568795.294,-0.46118377727098636,-2.416383563009413
1601568795.4,1601568795.405436,1601568795.404429,35,66,2.46,4.4557,250,1601568795.405,-0.6245433544997918,-2.379400260223182
1601568795.5,1601568795.493217,1601568795.492133,35,67,2.41,4.4051,250,1601568795.493,-0.7289664938392219,-2.297108584908374
1601568795.6,1601568795.5918689,1601568795.591249,35,68,2.52,4.4365000000000006,250,1601568795.592,-0.6864540647982247,-2.4247022120091355
1601568795.7,1601568795.704679,1601568795.703908,35,69,2.72,4.4557,250,1601568795.705,-0.6905520017233472,-2.6308815885394536
1601568795.8,1601568795.7934859,1601568795.792689,35,70,2.77,4.4452,250,1601568795.793,-0.7313387448572195,-2.6717117434840656
1601568795.9,1601568795.904212,1601568795.903368,35,71,2.93,4.4365000000000006,250,1601568795.904,-0.7981390515312692,-2.819197413169352
1601568796.0,1601568796.013917,1601568796.0133119,35,72,2.98,4.4382,250,1601568796.014,-0.8068835800278211,-2.868682430713007
1601568796.1,1601568796.091097,1601568796.0902278,35,73,3.03,4.4208,250,1601568796.091,-0.8710477174006579,-2.9020985293423625
1601568796.2,1601568796.19083,1601568796.190002,35,74,3.03,4.4243000000000015,250,1601568796.191,-0.8608850581240319,-2.905129414793562
1601568796.3,1601568796.303587,1601568796.302587,35,75,2.98,4.4574,250,1601568796.304,-0.7516595411185488,-2.8836449043260255
1601568796.4,1601568796.402264,1601568796.401482,35,76,2.98,4.4016,250,1601568796.402,-0.911313543493024,-2.8372359128994167
1601568796.5,1601568796.5120711,1601568796.5120711,35,77,2.98,4.3545,250,1601568796.512,-1.043887304690927,-2.791182418815566
1601568796.6,1601568796.5898151,1601568796.589062,35,78,3.03,4.2986,250,1601568796.59,-1.2183066759035985,-2.774279878355593
1601568796.7,1601568796.710374,1601568796.710115,35,79,3.34,4.2323,250,1601568796.71,-1.5426060502016012,-2.9624257921307353
1601568796.8,1601568796.787965,1601568796.787367,35,80,3.7,4.1957,250,1601568796.788,-1.827814996686017,-3.2170005187891557
1601568796.9,1601568796.91025,1601568796.91025,35,81,3.85,4.1834,250,1601568796.91,-1.9429439572343212,-3.3237732743143957
1601568797.0,1601568797.01094,1601568797.010008,35,82,4.16,4.1381000000000006,250,1601568797.011,-2.259869959685922,-3.492647672655968
1601568797.1,1601568797.087665,1601568797.086892,35,83,4.26,4.1032,250,1601568797.088,-2.4375827401017673,-3.493678632209602
1601568797.2,1601568797.198377,1601568797.197756,35,84,4.32,4.0874000000000015,250,1601568797.198,-2.5275816132623805,-3.5033885294522995
1601568797.3,1601568797.301909,1601568797.299345,35,85,4.42,4.077,250,1601568797.302,-2.623228569441753,-3.557396783107638
1601568797.4,1601568797.399898,1601568797.399089,35,86,4.5200000000000005,4.0822,250,1601568797.4,-2.6636244684425936,-3.651781030006305
1601568797.5,1601568797.489808,1601568797.488848,35,87,4.57,4.0840000000000005,250,1601568797.49,-2.68643906335821,-3.6970184147313994
1601568797.6,1601568797.591783,1601568797.590193,35,88,4.57,4.1032,250,1601568797.592,-2.614965521658469,-3.7479134622530244
1601568797.7,1601568797.7074769,1601568797.7059538,35,89,4.57,4.1433,250,1601568797.707,-2.4626123032708196,-3.849732541850043
1601568797.8,1601568797.794481,1601568797.794481,35,90,4.5200000000000005,4.173,250,1601568797.794,-2.3215254213473093,-3.878262461210974
1601568797.9,1601568797.906631,1601568797.905889,35,91,4.5200000000000005,4.1799,250,1601568797.907,-2.2947103590117397,-3.894188537839972
1601568798.0,1601568797.994227,1601568797.9934711,35,92,4.5200000000000005,4.1799,250,1601568797.994,-2.2947103590117397,-3.894188537839972
1601568798.1,1601568798.093435,1601568798.092659,35,93,4.47,4.1799,250,1601568798.093,-2.2693263948633793,-3.8511112310054583
1601568798.2,1601568798.193652,1601568798.192889,35,94,4.47,4.1799,250,1601568798.194,-2.2693263948633793,-3.8511112310054583
1601568798.3,1601568798.308328,1601568798.307504,35,95,4.5200000000000005,4.1695,250,1601568798.308,-2.3350850929194564,-3.8701133844921567
1601568798.4,1601568798.3967562,1601568798.3960009,35,96,4.5200000000000005,4.166,250,1601568798.397,-2.3486161597284165,-3.8619168989327757
1601568798.5,1601568798.506593,1601568798.505686,35,97,4.57,4.1555,250,1601568798.507,-2.415463466005277,-3.8794891731249592
1601568798.6,1601568798.596225,1601568798.595246,35,98,4.62,4.1433,250,1601568798.596,-2.489555545100916,-3.891852153905295
1601568798.7,1601568798.711612,1601568798.710822,35,99,4.57,4.1311,250,1601568798.712,-2.50939460986738,-3.8194029234906
1601568798.8,1601568798.7894619,1601568798.788611,35,100,4.5200000000000005,4.1206000000000005,250,1601568798.789,-2.521466941135437,-3.7513470200397494
1601568798.9,1601568798.910069,1601568798.909158,35,101,4.42,4.1136,250,1601568798.91,-2.4913001239387227,-3.651003107703813
1601568799.0,1601568799.0071712,1601568799.0071712,35,102,4.26,4.1032,250,1601568799.007,-2.4375827401017673,-3.493678632209602
1601568799.1,1601568799.0952,1601568799.094658,35,103,4.21,4.1032,250,1601568799.095,-2.408972614044235,-3.452673014460663
1601568799.2,1601568799.195923,1601568799.195101,35,104,4.11,4.1084000000000005,250,1601568799.196,-2.3341932040485043,-3.382845264887796
1601568799.3,1601568799.307698,1601568799.306585,35,105,4.11,4.1189,250,1601568799.308,-2.2985453102230946,-3.4071673655474313
1601568799.4,1601568799.407652,1601568799.406755,35,106,4.11,4.1363,250,1601568799.408,-2.2389156445135825,-3.446644271861013
1601568799.5,1601568799.495131,1601568799.495131,35,107,4.0600000000000005,4.1712,250,1601568799.495,-2.091531032809484,-3.4798129172119148
1601568799.6,1601568799.595025,1601568799.5931768,35,108,3.96,4.1834,250,1601568799.595,-1.9984566417267302,-3.4187382250090925
1601568799.7,1601568799.6978679,1601568799.697069,35,109,3.85,4.1852,250,1601568799.698,-1.9369580210029007,-3.327265187037626
1601568799.8,1601568799.793932,1601568799.793932,35,110,3.75,4.1852,250,1601568799.794,-1.8866474230547734,-3.240842714647038
1601568799.9,1601568799.904257,1601568799.903519,35,111,3.7,4.1974,250,1601568799.904,-1.8223434572462298,-3.2201031542222154
1601568800.0,1601568799.993699,1601568799.992985,35,112,3.75,4.1765,250,1601568799.994,-1.9147709992680704,-3.2243064402072505
1601568800.1,1601568800.091661,1601568800.091661,35,113,3.85,4.1503000000000005,250,1601568800.092,-2.051876507204542,-3.2576529586777796
1601568800.2,1601568800.1904051,1601568800.1897562,35,114,4.01,4.1293000000000015,250,1601568800.19,-2.2079265906910504,-3.3474109652266173
1601568800.3,1601568800.312076,1601568800.3113801,35,115,4.16,4.0997,250,1601568800.312,-2.392288719790646,-3.4033152485719613
1601568800.4,1601568800.400887,1601568800.400142,35,116,4.37,4.1154,250,1601568800.401,-2.4566165451967934,-3.614129929853847
1601568800.5,1601568800.51163,1601568800.5107949,35,117,4.47,4.1328000000000005,250,1601568800.512,-2.448129993155143,-3.7399945904525316
1601568800.6,1601568800.588378,1601568800.58756,35,118,4.62,4.1398,250,1601568800.588,-2.503161751316927,-3.883114889717272
1601568800.7,1601568800.70819,1601568800.707158,35,119,4.5200000000000005,4.159,250,1601568800.708,-2.3755918163876184,-3.8453821034992326
1601568800.8,1601568800.794919,1601568800.794133,35,120,4.42,4.1765,250,1601568800.795,-2.256876751137299,-3.800382524190946
1601568800.9,1601568800.908091,1601568800.9063132,35,121,4.37,4.1799,250,1601568800.908,-2.21855846656666,-3.7649566173364324
1601568801.0,1601568801.006155,1601568801.005142,35,122,4.37,4.1799,250,1601568801.006,-2.21855846656666,-3.7649566173364324
1601568801.1,1601568801.095579,1601568801.0946279,35,123,4.37,4.173,250,1601568801.096,-2.244483648514987,-3.7495590609495477
1601568801.2,1601568801.193573,1601568801.193573,35,124,4.37,4.1642,250,1601568801.194,-2.2773924365370366,-3.7296626777771604
1601568801.3,1601568801.326083,1601568801.326083,35,125,4.37,4.1503000000000005,250,1601568801.326,-2.3290130744113893,-3.6976476440056874
1601568801.4,1601568801.403524,1601568801.402569,35,126,4.42,4.1241,250,1601568801.404,-2.452827964061769,-3.676960018645375
1601568801.5,1601568801.490509,1601568801.490509,35,127,4.5200000000000005,4.0979,250,1601568801.491,-2.605965589921552,-3.6931481616833115
1601568801.6,1601568801.6129632,1601568801.612175,35,128,4.68,4.0648,250,1601568801.613,-2.823281486830175,-3.7324900061650523
1601568801.7,1601568801.697737,1601568801.697737,35,129,4.88,4.0246,250,1601568801.698,-3.0979722917529355,-3.770539441450131
1601568801.8,1601568801.796691,1601568801.796691,35,130,5.04,4.0054,250,1601568801.797,-3.2737187808340393,-3.8320184425462376
1601568801.9,1601568801.909791,1601568801.908839,35,131,5.19,3.9932,250,1601568801.91,-3.419040827883059,-3.90464592726008
1601568802.0,1601568802.0078151,1601568802.0078151,35,132,5.24,3.9915,250,1601568802.008,-3.458676419843265,-3.9363888810456946
1601568802.1,1601568802.096338,1601568802.095491,35,133,5.29,3.9915,250,1601568802.096,-3.491679057437189,-3.9739498436510923
1601568802.2,1601568802.19362,1601568802.192858,35,134,5.45,3.9862,250,1601568802.194,-3.618935840463053,-4.075021887378272
1601568802.3,1601568802.3077161,1601568802.306701,35,135,5.55,3.988,250,1601568802.308,-3.6778627394595946,-4.156419813937803
1601568802.4,1601568802.405405,1601568802.404665,35,136,5.76,3.9932,250,1601568802.405,-3.794542421696805,-4.333479873028528
1601568802.5,1601568802.5063062,1601568802.505442,35,137,5.91,4.0037,250,1601568802.506,-3.8464583944621333,-4.486965324099551
1601568802.6,1601568802.594891,1601568802.5939481,35,138,6.01,4.0106,250,1601568802.595,-3.8799655091430503,-4.5897677117540825
1601568802.7,1601568802.7098222,1601568802.709134,35,139,6.12,4.0019,250,1601568802.71,-3.99149164502714,-4.639223474642986
1601568802.8,1601568802.797586,1601568802.796862,35,140,6.22,4.0211000000000015,250,1601568802.798,-3.9654414151383857,-4.792042819414834
1601568802.9,1601568802.907387,1601568802.907387,35,141,6.22,4.0264,250,1601568802.907,-3.9399880126051845,-4.812992256437512
1601568803.0,1601568803.008024,1601568803.0070212,35,142,6.17,4.0386000000000015,250,1601568803.008,-3.849780183040113,-4.821627582287088
1601568803.1,1601568803.094958,1601568803.094958,35,143,6.17,4.0386000000000015,250,1601568803.095,-3.849780183040113,-4.821627582287088
1601568803.2,1601568803.192965,1601568803.192525,35,144,6.17,4.0473,250,1601568803.193,-3.8076868582362,-4.854937774020934
1601568803.3,1601568803.30427,1601568803.302535,35,145,6.12,4.0543000000000005,250,1601568803.304,-3.7430289812762703,-4.8419142955370384
1601568803.4,1601568803.401973,1601568803.40153,35,146,6.12,4.0368,250,1601568803.402,-3.8271850198897144,-4.7756732324910764
1601568803.5,1601568803.50071,1601568803.499968,35,147,6.0600000000000005,4.0211000000000015,250,1601568803.501,-3.8634364912763055,-4.668774836921848
1601568803.6,1601568803.61196,1601568803.611142,35,148,6.0600000000000005,4.0106,250,1601568803.612,-3.9122447563073024,-4.6279521353127695
1601568803.7,1601568803.701668,1601568803.701093,35,149,6.0600000000000005,4.0264,250,1601568803.702,-3.8386378386474953,-4.689185381673846
1601568803.8,1601568803.790012,1601568803.789349,35,150,6.0600000000000005,4.0403,250,1601568803.79,-3.773089435078433,-4.742087738001008
1601568803.9,1601568803.902042,1601568803.9012868,35,151,5.91,4.0543000000000005,250,1601568803.902,-3.614591712310908,-4.675770177552924
1601568804.0,1601568804.012063,1601568804.0112052,35,152,5.86,4.0595,250,1601568804.012,-3.5598547604171977,-4.654786148120558
1601568804.1,1601568804.088993,1601568804.087918,35,153,5.8100000000000005,4.0578,250,1601568804.089,-3.5373210873871446,-4.609062759903171
1601568804.2,1601568804.1877131,1601568804.1877131,35,154,5.8100000000000005,4.0613,250,1601568804.188,-3.5211677345935155,-4.621415127951348
1601568804.3,1601568804.309667,1601568804.309667,35,155,5.86,4.0456,250,1601568804.31,-3.624210310167086,-4.6048560919618975
1601568804.4,1601568804.4061599,1601568804.4061599,35,156,5.86,4.0368,250,1601568804.406,-3.664592192247341,-4.572785153986554
1601568804.5,1601568804.505356,1601568804.504895,35,157,5.8100000000000005,4.0246,250,1601568804.505,-3.688364552271426,-4.4891053595953405
1601568804.6,1601568804.5933151,1601568804.5919561,35,158,5.7,4.0019,250,1601568804.593,-3.717565747819395,-4.32084539304984
1601568804.7,1601568804.7043881,1601568804.7043881,35,159,5.7,3.9915,250,1601568804.704,-3.7623006857073684,-4.2819497370153545
1601568804.8,1601568804.79455,1601568804.79455,35,160,5.76,4.0037,250,1601568804.795,-3.748832546886952,-4.3730829554675825
1601568804.9,1601568804.905738,1601568804.905121,35,161,5.76,4.0194,250,1601568804.906,-3.6797159496349265,-4.43139825901513
1601568805.0,1601568805.004013,1601568805.004013,35,162,5.8100000000000005,4.0386000000000015,250,1601568805.004,-3.6251576764121647,-4.540300851391894
1601568805.1,1601568805.091398,1601568805.091398,35,163,5.8100000000000005,4.0648,250,1601568805.091,-3.5049712475391708,-4.633710883721999
1601568805.2,1601568805.1922991,1601568805.191545,35,164,5.8100000000000005,4.0997,250,1601568805.192,-3.341153236053763,-4.753187883221899
1601568805.3,1601568805.304054,1601568805.302234,35,165,5.65,4.0840000000000005,250,1601568805.304,-3.321308688834548,-4.570712044470986
1601568805.4,1601568805.4006948,1601568805.400153,35,166,5.7,4.1032,250,1601568805.401,-3.261554370558703,-4.674640423379046
1601568805.5,1601568805.498456,1601568805.497971,35,167,5.7,4.1415000000000015,250,1601568805.498,-3.080167532480984,-4.796099245412881
1601568805.6,1601568805.608865,1601568805.608111,35,168,5.65,4.1695,250,1601568805.609,-2.91885636614932,-4.8376417306151955
1601568805.7,1601568805.697867,1601568805.6971,35,169,5.6000000000000005,4.1939,250,1601568805.698,-2.7751823641154454,-4.863986312265138
1601568805.8,1601568805.805754,1601568805.805754,35,170,5.65,4.2026,250,1601568805.806,-2.757160844397778,-4.931588393014946
1601568805.9,1601568805.904952,1601568805.904333,35,171,5.76,4.2026,250,1601568805.905,-2.810840082076319,-5.027601618365678
1601568806.0,1601568806.004071,1601568806.003546,35,172,5.96,4.2026,250,1601568806.004,-2.9084386960373023,-5.202171119003376
1601568806.1,1601568806.09215,1601568806.09215,35,173,6.17,4.2009,250,1601568806.092,-3.020068182973115,-5.380342755828244
1601568806.2,1601568806.190892,1601568806.189955,35,174,6.32,4.2026,250,1601568806.191,-3.084116201167072,-5.516396220151231
1601568806.3,1601568806.312218,1601568806.311442,35,175,6.48,4.2026,250,1601568806.312,-3.162195092335859,-5.656051820661389
1601568806.4,1601568806.399366,1601568806.399366,35,176,6.43,4.2131,250,1601568806.399,-3.0786932531217213,-5.645046310986544
1601568806.5,1601568806.497066,1601568806.497066,35,177,6.17,4.2428,250,1601568806.497,-2.792047135642963,-5.502124389029016
1601568806.6,1601568806.595185,1601568806.595185,35,178,5.96,4.2707000000000015,250,1601568806.595,-2.5477031091512474,-5.388024579344555
1601568806.7,1601568806.7058132,1601568806.7058132,35,179,5.96,4.2882,250,1601568806.706,-2.4530273845971586,-5.4317820878986325
1601568806.8,1601568806.792852,1601568806.792852,35,180,5.91,4.3108,250,1601568806.793,-2.3101090617799778,-5.43980662548606
1601568806.9,1601568806.910678,1601568806.910678,35,181,5.91,4.3231,250,1601568806.911,-2.2430263814029927,-5.467808761499454
1601568807.0,1601568807.00945,1601568807.00945,35,182,5.91,4.3388,250,1601568807.009,-2.1569088743350524,-5.5023489627444295
1601568807.1,1601568807.0979679,1601568807.0970788,35,183,5.91,4.3527000000000005,250,1601568807.098,-2.0802203217710042,-5.53179748480464
1601568807.2,1601568807.195679,1601568807.195679,35,184,5.8100000000000005,4.3545,250,1601568807.196,-2.0352299463940557,-5.441869078294777
1601568807.3,1601568807.306208,1601568807.305406,35,185,5.7,4.3423,250,1601568807.306,-2.061680819461297,-5.314082441839362
1601568807.4,1601568807.405239,1601568807.404944,35,186,5.65,4.3388,250,1601568807.405,-2.062019482232326,-5.2602828493242
1601568807.5,1601568807.5039608,1601568807.5036302,35,187,5.7,4.33,250,1601568807.504,-2.1268864314955604,-5.288322428475791
1601568807.6,1601568807.590492,1601568807.590492,35,188,5.65,4.3178,250,1601568807.59,-2.1720226444138224,-5.215823773111357
1601568807.7,1601568807.702854,1601568807.702484,35,189,5.5,4.3074,250,1601568807.703,-2.1670474770560535,-5.055087064748242
1601568807.8,1601568807.811029,1601568807.811029,35,190,5.29,4.2794,250,1601568807.811,-2.219608972028611,-4.80181590768431
1601568807.9,1601568807.910218,1601568807.910218,35,191,5.24,4.2515,250,1601568807.91,-2.330461203745318,-4.69324520751238
1601568808.0,1601568808.00815,1601568808.00815,35,192,5.24,4.234,250,1601568808.008,-2.4122319600327122,-4.651745583218921
1601568808.1,1601568808.096394,1601568808.095642,35,193,5.4,4.1904,250,1601568808.096,-2.692468237638083,-4.680877566152535
1601568808.2,1601568808.1958349,1601568808.195476,35,194,5.45,4.1607,250,1601568808.196,-2.856488770555133,-4.641440714227903
1601568808.3,1601568808.306867,1601568808.305227,35,195,5.5,4.1503000000000005,250,1601568808.307,-2.9312521531493454,-4.653789940968257
1601568808.4,1601568808.4048212,1601568808.404127,35,196,5.6000000000000005,4.2096,250,1601568808.405,-2.6984788958336536,-4.906955435780969
1601568808.5,1601568808.493651,1601568808.492837,35,197,5.45,4.2515,250,1601568808.494,-2.4238575496969434,-4.881333278805815
1601568808.6,1601568808.604933,1601568808.6040769,35,198,5.4,4.2934,250,1601568808.605,-2.196920307542382,-4.93290392794223
1601568808.7,1601568808.708545,1601568808.708545,35,199,5.4,4.3074,250,1601568808.709,-2.1276466138368524,-4.963176390843729
1601568808.8,1601568808.796508,1601568808.796508,35,200,5.45,4.3021,250,1601568808.797,-2.173865159894541,-4.997680488646377
1601568808.9,1601568808.907218,1601568808.906291,35,201,5.45,4.2759,250,1601568808.907,-2.3040433375695724,-4.939016531517309
1601568809.0,1601568809.007067,1601568809.006135,35,202,5.55,4.255,250,1601568809.007,-2.450918770558583,-4.979507724677571
1601568809.1,1601568809.105505,1601568809.105505,35,203,5.7,4.2271,250,1601568809.106,-2.658844764008957,-5.041879066469381
1601568809.2,1601568809.194984,1601568809.194229,35,204,5.76,4.2183,250,1601568809.195,-2.731563564471221,-5.0711103807009845
1601568809.3,1601568809.305391,1601568809.30483,35,205,5.7,4.2218,250,1601568809.305,-2.6855292545708207,-5.027716442167786
1601568809.4,1601568809.4054189,1601568809.4046721,35,206,5.5,4.2428,250,1601568809.405,-2.488858872939432,-4.904648969150663
1601568809.5,1601568809.505188,1601568809.504398,35,207,5.34,4.255,250,1601568809.505,-2.3581813035644745,-4.7910939188789605
1601568809.6,1601568809.595581,1601568809.59512,35,208,5.4,4.2375,250,1601568809.596,-2.4690944632943324,-4.802454844278005
1601568809.7,1601568809.7077029,1601568809.706649,35,209,5.65,4.2061,250,1601568809.708,-2.739883432669581,-4.941208230320066
1601568809.8,1601568809.808423,1601568809.808423,35,210,5.76,4.1922000000000015,250,1601568809.808,-2.862974187489544,-4.998097518233171
1601568809.9,1601568809.908643,1601568809.907813,35,211,5.91,4.1782,250,1601568809.909,-3.009036176647538,-5.086629658981118
1601568810.0,1601568810.007765,1601568810.006772,35,212,5.96,4.1765,250,1601568810.008,-3.04320937483672,-5.124497702302724
1601568810.1,1601568810.094943,1601568810.094943,35,213,6.0600000000000005,4.1712,250,1601568810.095,-3.121841886410215,-5.19400647248872
1601568810.2,1601568810.19439,1601568810.1935382,35,214,5.91,4.1765,250,1601568810.194,-3.017679094846479,-5.081506949766627
1601568810.3,1601568810.3095,1601568810.308947,35,215,5.76,4.2026,250,1601568810.309,-2.810840082076319,-5.027601618365678
1601568810.4,1601568810.398107,1601568810.397584,35,216,5.4,4.2375,250,1601568810.398,-2.4690944632943324,-4.802454844278005
1601568810.5,1601568810.497824,1601568810.4970438,35,217,5.19,4.2602,250,1601568810.498,-2.2676955122018607,-4.668367708732844
1601568810.6,1601568810.605532,1601568810.605532,35,218,4.98,4.2882,250,1601568810.606,-2.049677244176821,-4.538636711029394
1601568810.7,1601568810.706225,1601568810.705461,35,219,4.88,4.2777,250,1601568810.706,-2.0551062338924946,-4.426165198839308
1601568810.8,1601568810.805374,1601568810.804517,35,220,4.78,4.2759,250,1601568810.805,-2.020793973134414,-4.331834682688576
1601568810.9,1601568810.903649,1601568810.9028401,35,221,4.83,4.2567,250,1601568810.904,-2.1255916824772236,-4.3371373046496515
1601568811.0,1601568811.0046132,1601568811.003772,35,222,4.88,4.2323,250,1601568811.005,-2.2538675224502436,-4.3283346902987985
1601568811.1,1601568811.103503,1601568811.1027038,35,223,5.04,4.2096,250,1601568811.104,-2.428631006250288,-4.416259892202871
1601568811.2,1601568811.1935382,1601568811.192699,35,224,5.19,4.1782,250,1601568811.194,-2.6424530891371782,-4.466938736059561
1601568811.3,1601568811.328073,1601568811.326523,35,225,5.29,4.1607,250,1601568811.328,-2.7726285497681937,-4.505178234544148
1601568811.4,1601568811.405472,1601568811.404476,35,226,5.34,4.1538,250,1601568811.405,-2.83014753955847,-4.528340193087434
1601568811.5,1601568811.504241,1601568811.503408,35,227,5.5,4.1433,250,1601568811.504,-2.9637566013106142,-4.633157326077732
1601568811.6,1601568811.591939,1601568811.591939,35,228,5.7,4.1328000000000005,250,1601568811.592,-3.121776501338773,-4.769120618697859
1601568811.7,1601568811.70255,1601568811.701793,35,229,5.76,4.1328000000000005,250,1601568811.703,-3.154637306616023,-4.819321888368362
1601568811.8,1601568811.802327,1601568811.802327,35,230,5.8100000000000005,4.1346,250,1601568811.802,-3.1732660795620773,-4.866876039956302
1601568811.9,1601568811.901062,1601568811.900049,35,231,5.86,4.1363,250,1601568811.901,-3.19222522551085,-4.91419353603541
1601568812.0,1601568812.0008311,1601568812.0003278,35,232,5.91,4.1346,250,1601568812.001,-3.2278833959056583,-4.95064326955968
1601568812.1,1601568812.092366,1601568812.091649,35,233,5.96,4.1346,250,1601568812.092,-3.255192054077449,-4.992526884361369
1601568812.2,1601568812.191325,1601568812.190326,35,234,6.01,4.1381000000000006,250,1601568812.191,-3.2648602061808627,-5.045868392466915
1601568812.3,1601568812.304399,1601568812.3033528,35,235,6.12,4.1381000000000006,250,1601568812.304,-3.3246163829994813,-5.138222056888107
1601568812.4,1601568812.401088,1601568812.401088,35,236,6.2700000000000005,4.1415000000000015,250,1601568812.401,-3.3881842857290825,-5.27570916995417
1601568812.5,1601568812.500819,1601568812.50012,35,237,6.43,4.1398,250,1601568812.501,-3.483837675534164,-5.404421805385726
1601568812.6,1601568812.611731,1601568812.611731,35,238,6.53,4.1415000000000015,250,1601568812.612,-3.528683155631724,-5.494478609218617
1601568812.7,1601568812.702301,1601568812.701541,35,239,6.58,4.1468,250,1601568812.702,-3.526308653559051,-5.555317027842294
