,which1,timestamp,deviceTimestamp,name,channel,deviceID,latitude,longitude,locDevice,nextLat,prevLat,nextLon,prevLon,prevTime_ms,nextTime_ms,timediff_ms,distance_ms,velocity_ms,bearing_ms,theta_ms,bearing_north,bearing_east,windSpeed,windAngle,windReference,nearestMS,filledLat,filledLon,filled_velocity,filled_bearing,filled_bearing_n,filled_bearing_e,delta,theorWindNS,theorWindEW,theorWS
32427,fulltime,,,,,,,,,,,,,,,,,,,,,,4.21,3.6843,248.0,1603489282.425,40.545994478666664,-105.036172484,2.0032140242371583,5.713054978410996,1.6863669409394488,-1.0812182792604623,0.0,-2.522050156243351,-0.9657819931997284,2.7006428584683224
32516,fulltime,,,,,,,,,,,,,,,,,,,,,,4.26,3.6878,248.0,1603489282.514,40.54599598314607,-105.03617348876405,2.388002359209674,5.7886152674772475,2.1018548978142686,-1.1334730945748737,0.0,-2.152466907678384,-1.3533502769056827,2.542571682500069
32614,fulltime,,,,,,,,,,,,,,,,,,,,,,4.26,3.7017,248.0,1603489282.612,40.54599738571428,-105.03617439081631,1.9263036236554052,5.821254969212627,1.724415173954365,-0.858509148666386,0.0,-2.51507082716717,-1.2760716545197437,2.8202730600309094
32714,fulltime,1603489282.712411,1603489282.709379,Actisense,Location,16.0,40.545998700000005,-105.0361751,HEMISPHERE,40.546,40.5459974,-105.0361758,-105.0361744,1603489282.613,1603489282.847,0.23399996757507324,0.31237169289026384,1.334921949465856,5.8948001473791765,1.9591814865953063,1.235499361764833,-0.5055273862457018,4.26,3.6982,248.0,1603489282.712,40.545998700000005,-105.0361751,1.334921949465856,5.8948001473791765,1.235499361764833,-0.5055273862457018,0.0,-2.9643664095103084,-1.2187787467571654,3.205134918124353
32848,fulltime,,,,,,,,,,,,,,,,,,,,,,4.0600000000000005,3.7122,248.0,1603489282.846,40.54599999037037,-105.03617579481481,1.334921949465856,5.8948001473791765,1.235499361764833,-0.5055273862457018,0.0,-2.7572809511645513,-1.2412619665690214,3.02379389398578
32914,fulltime,,,,,,,,,,,,,,,,,,,,,,3.9,3.6214,248.0,1603489282.912,40.54600116417911,-105.03617628507463,1.4648584077087388,5.933435963449775,1.376173876984203,-0.501951805396942,0.0,-2.490888177400241,-1.0077492624288662,2.687021117936779
33012,fulltime,,,,,,,,,,,,,,,,,,,,,,3.85,3.5708,248.0,1603489283.01,40.54600228865979,-105.03617679484537,1.6423464489082074,5.96409106704125,1.5594407187580606,-0.5152150064980082,0.0,-2.2672424299323755,-0.9382942892910182,2.4537286747727016
33125,fulltime,,,,,,,,,,,,,,,,,,,,,,3.96,3.4382,248.0,1603489283.123,40.546003371304344,-105.03617728695653,1.2208034485890955,5.950612611050458,1.1539101943193693,-0.3985628225673641,0.0,-2.803528939106722,-0.2561707398248565,2.815208333383389
33212,fulltime,1603489283.210076,1603489283.208024,Actisense,Location,16.0,40.54600429999999,-105.03617759999999,HEMISPHERE,40.5460052,40.5460034,-105.036178,-105.0361773,1603489283.126,1603489283.35,0.2239999771118164,0.20870721470470543,0.9317287322780523,5.995852355337817,1.8581292786366657,0.8935307564980183,-0.26404775656033475,4.57,3.3928000000000003,248.0,1603489283.21,40.54600429999999,-105.03617759999999,0.9317287322780523,5.995852355337817,0.8935307564980183,-0.26404775656033475,0.0,-3.6734875071463082,-0.09898964697716428,3.6748210045345964
33351,fulltime,,,,,,,,,,,,,,,,,,,,,,4.83,3.3439,248.0,1603489283.349,40.54600519357143,-105.03617799714286,0.9317287322780523,5.995852355337817,0.8935307564980183,-0.26404775656033475,0.0,-3.91902087011447,0.1461312789711019,3.921744373500969
33438,fulltime,,,,,,,,,,,,,,,,,,,,,,5.14,3.2375000000000003,248.0,1603489283.436,40.546005891954024,-105.03617829655172,0.8259291643092851,5.962230542668674,0.7837528012114221,-0.26055811453471023,0.0,-4.226634525991107,0.8864461711627311,4.318590769066819
33517,fulltime,,,,,,,,,,,,,,,,,,,,,,5.09,3.1991,248.0,1603489283.515,40.54600659113924,-105.03617849746836,0.9717088467397694,6.018180952791678,0.9377878128299308,-0.2545036363983574,0.0,-4.043029773230834,0.794093604866283,4.120276010235297
33616,fulltime,,,,,,,,,,,,,,,,,,,,,,5.04,3.1834,248.0,1603489283.614,40.5460071939394,-105.0361786979798,0.8340001762359529,6.05350085871515,0.8120979014532156,-0.1898770455238961,0.0,-4.139212967454074,0.751462786545552,4.20687298471237
33714,fulltime,,,,,,,,,,,,,,,,,,,,,,5.14,3.1607000000000003,248.0,1603489283.712,40.546007694897966,-105.03617889795919,0.644152738666741,6.0135908907337,0.6208852969349131,-0.17156397868406853,0.0,-4.358704574232691,1.1025179319343206,4.495981689873049
33856,fulltime,,,,,,,,,,,,,,,,,,,,,,5.29,3.1293,248.0,1603489283.854,40.5460080971831,-105.03617909859155,0.4401192148417078,5.95748629714058,0.41698095713688466,-0.14082544037953137,0.0,-4.573724163478964,1.613301806731904,4.849917055290304
33913,fulltime,1603489283.9114552,1603489283.908405,Actisense,Location,16.0,40.5460084,-105.0361792,HEMISPHERE,40.5460086,40.5460081,-105.0361793,-105.0361791,1603489283.855,1603489284.01,0.1549999713897705,0.05810900052802676,0.3748968467994296,5.988105224905238,1.8658764090692443,0.3586933762529492,-0.10902617838122736,5.19,3.1101,248.0,1603489283.911,40.5460084,-105.0361792,0.3748968467994296,5.988105224905238,0.3586933762529492,-0.10902617838122736,0.0,-4.557001454515508,1.5559195657066334,4.8153035160211015
34012,fulltime,1603489284.0096529,1603489284.007469,Actisense,Location,16.0,40.5460086,-105.0361793,HEMISPHERE,40.54600870000001,40.5460084,-105.0361794,-105.0361792,1603489283.911,1603489284.123,0.21199989318847656,0.03739473386144558,0.1763903429338058,5.814280046738998,2.039701587235485,0.15735139486414484,-0.07971255619169153,5.14,3.056,248.0,1603489284.01,40.5460086,-105.0361793,0.1763903429338058,5.814280046738998,0.15735139486414484,-0.07971255619169153,0.0,-4.212496211545237,2.6265823088882767,4.964278291720545
34123,fulltime,,,,,,,,,,,,,,,,,,,,,,5.09,3.0141,248.0,1603489284.121,40.5460086982301,-105.03617939823009,0.1763903429338058,5.814280046738998,0.15735139486414484,-0.07971255619169153,0.0,-4.053932112724568,2.7791668079493195,4.915092442771213
34220,fulltime,,,,,,,,,,,,,,,,,,,,,,5.09,2.9984,248.0,1603489284.218,40.54600870000001,-105.0361794,0.06650278555495655,5.633388303129262,0.052949958940917266,-0.040235833963318236,0.0,-3.5187970036137814,3.586156813762695,5.02418680440307
34360,fulltime,,,,,,,,,,,,,,,,,,,,,,5.14,2.9862,248.0,1603489284.358,40.54600870000001,-105.0361794,0.0,0.0,0.0,0.0,0.0,-5.0780673006964445,0.7955076929845012,5.14
34439,fulltime,,,,,,,,,,,,,,,,,,,,,,4.93,3.0036,248.0,1603489284.437,40.54600879873418,-105.0361794,0.05100685922981295,0.0,0.05100685922981295,0.0,0.0,-4.832129114841365,0.6781467825861347,4.879483050614022
34519,fulltime,1603489284.515914,1603489284.511698,Actisense,Location,16.0,40.5460088,-105.0361795,HEMISPHERE,40.5460089,40.5460088,-105.0361795,-105.0361794,1603489284.438,1603489284.615,0.1770000457763672,0.0139655869564929,0.07890160081731215,5.63338822796017,2.220593406014313,0.06282197430000343,-0.047737429304311955,4.78,3.0263,248.0,1603489284.516,40.5460088,-105.0361795,0.07890160081731215,5.63338822796017,0.06282197430000343,-0.047737429304311955,0.0,-3.3850886354369942,3.2628988278618305,4.701630975589938
34617,fulltime,,,,,,,,,,,,,,,,,,,,,,4.73,3.0577,248.0,1603489284.614,40.546008898989896,-105.0361795,0.07890160081731215,5.63338822796017,0.06282197430000343,-0.047737429304311955,0.0,-3.4501904827879764,3.1195395520070286,4.651380589035576
34716,fulltime,1603489284.713357,1603489284.71036,Actisense,Location,16.0,40.546009000000005,-105.03617959999998,HEMISPHERE,40.5460091,40.5460089,-105.03617959999998,-105.0361795,1603489284.615,1603489284.848,0.2330000400543213,0.02379006001928826,0.10210324433309917,5.920088942130968,1.933892691843515,0.09544627303898381,-0.03626405198419366,4.62,3.1048,248.0,1603489284.713,40.546009000000005,-105.03617959999998,0.10210324433309917,5.920088942130968,0.09544627303898381,-0.03626405198419366,0.0,-4.16005516102965,1.7623764192161522,4.517967417525116
34849,fulltime,,,,,,,,,,,,,,,,,,,,,,4.68,3.131,248.0,1603489284.846,40.54600909851852,-105.03617959999998,0.10210324433309917,5.920088942130968,0.09544627303898381,-0.03626405198419366,0.0,-4.261572880479307,1.6721808830004705,4.577902611579776
34913,fulltime,1603489284.9102788,1603489284.908469,Actisense,Location,16.0,40.5460091,-105.03617959999998,HEMISPHERE,40.5460091,40.5460091,-105.03617959999998,-105.03617959999998,1603489284.848,1603489285.01,0.16199994087219238,0.0,0.0,0.0,1.5707963267948966,0.0,0.0,4.78,3.1764,248.0,1603489284.91,40.5460091,-105.03617959999998,0.0,0.0,0.0,0.0,0.0,-4.7771046845760745,-0.16634552173510966,4.78
35012,fulltime,,,,,,,,,,,,,,,,,,,,,,4.83,3.1956,248.0,1603489285.009,40.5460091,-105.03617959999998,0.0,0.0,0.0,0.0,0.0,-4.822957655783924,-0.2607286913924948,4.83
35124,fulltime,,,,,,,,,,,,,,,,,,,,,,4.68,3.1869,248.0,1603489285.121,40.54600900176992,-105.03617959999998,0.05220423175609793,3.141592653589793,-0.05220423175609793,6.393174532205194e-18,0.0,4.622993141685155,0.21196584481470201,4.627849944351696
35223,fulltime,,,,,,,,,,,,,,,,,,,,,,4.47,3.1624000000000003,248.0,1603489285.22,40.54600890102041,-105.03617950102041,0.11274911796313758,2.778496287549729,-0.10539805237581341,0.040045151477436126,0.0,4.105292052867471,-1.460284424851143,4.357275919746148
35346,fulltime,,,,,,,,,,,,,,,,,,,,,,4.47,3.1328,248.0,1603489285.343,40.54600880081301,-105.036179400813,0.12638529014628438,2.491795642597966,-0.10062880573855676,0.07646623451558403,0.0,3.434498166690767,-2.659183101346504,4.343619737441234
35433,fulltime,,,,,,,,,,,,,,,,,,,,,,4.47,3.1171,248.0,1603489285.43,40.54600860229885,-105.03617930114943,0.178070124661043,2.6726873754515,-0.15884986548471916,0.08047166912824674,0.0,3.77800703629572,-2.03661541809885,4.291985499455691
35523,fulltime,1603489285.5203528,1603489285.516428,Actisense,Location,16.0,40.5460083,-105.0361792,HEMISPHERE,40.5460081,40.5460086,-105.0361791,-105.0361793,1603489285.431,1603489285.619,0.18799996376037598,0.05810900052802676,0.3090904879220736,2.846512569238223,5.007469064736259,-0.2957312432925175,0.08988860586619057,4.42,3.1136000000000004,248.0,1603489285.52,40.5460083,-105.0361792,0.3090904879220736,2.846512569238223,-0.2957312432925175,0.08988860586619057,0.0,3.8955972181583944,-1.3133810504121504,4.111039706656352
35621,fulltime,,,,,,,,,,,,,,,,,,,,,,4.42,3.1066000000000003,248.0,1603489285.618,40.5460081020202,-105.0361791010101,0.3090904879220736,2.846512569238223,-0.2957312432925175,0.08988860586619057,0.0,3.885671723656499,-1.3426857300724235,4.111112953175063
35718,fulltime,,,,,,,,,,,,,,,,,,,,,,4.32,3.1205000000000003,248.0,1603489285.715,40.546007803092785,-105.03617890206186,0.3117520067944785,2.7138178616659236,-0.28366038349470873,0.1293294265664986,0.0,3.6083967312078657,-1.7453149172739735,4.008322732796184
35866,fulltime,,,,,,,,,,,,,,,,,,,,,,4.21,3.1188,248.0,1603489285.863,40.546007506,-105.03617870400001,0.30279138734797423,2.6726873731044614,-0.27010915606716374,0.13683445494755903,0.0,3.4411426495170714,-1.8508048572888842,3.907293353984251
35914,fulltime,1603489285.910765,1603489285.908773,Actisense,Location,16.0,40.546007200000005,-105.0361785,HEMISPHERE,40.546006799999994,40.5460075,-105.0361783,-105.03617870000001,1603489285.866,1603489286.022,0.15600013732910156,0.08485767520721703,0.5439589776014061,2.73193894282249,5.122042691151993,-0.49895116010099166,0.2166543540920458,4.16,3.1223,248.0,1603489285.911,40.546007200000005,-105.0361785,0.5439589776014061,2.73193894282249,-0.49895116010099166,0.2166543540920458,0.0,3.28417145584203,-1.5135431123089522,3.61615747779123
36024,fulltime,,,,,,,,,,,,,,,,,,,,,,4.11,3.1293,248.0,1603489286.021,40.546006803603596,-105.03617830180181,0.5439589776014061,2.73193894282249,-0.49895116010099166,0.2166543540920458,0.0,3.2505753750288937,-1.4665422364335174,3.566088389256169
36126,fulltime,,,,,,,,,,,,,,,,,,,,,,4.0600000000000005,3.1275,248.0,1603489286.123,40.546006403921574,-105.03617810196079,0.44676157688111573,2.778496218397291,-0.4176334120665198,0.15867652536836555,0.0,3.35696316301521,-1.3366564460401016,3.613288271447718
36225,fulltime,,,,,,,,,,,,,,,,,,,,,,4.11,3.1188,248.0,1603489286.222,40.54600590505051,-105.03617780303031,0.5404358763024282,2.7421317426952854,-0.4978877874299436,0.2101872677468565,0.0,3.2511214925763503,-1.4741610983658948,3.569725746248193
36361,fulltime,,,,,,,,,,,,,,,,,,,,,,4.11,3.0979,248.0,1603489286.358,40.54600540367647,-105.03617750220587,0.5200293827629942,2.713817829731431,-0.47317011207743903,0.2157327141939405,0.0,3.1884401001338345,-1.6510052571962908,3.590538766178587
36437,fulltime,,,,,,,,,,,,,,,,,,,,,,4.16,3.0752,248.0,1603489286.434,40.54600480789473,-105.03617720394737,0.6245510557753293,2.748664197300254,-0.5769551005081388,0.23913768684112086,0.0,3.151876220749677,-1.6051553965940175,3.537067649641743
36515,fulltime,1603489286.5122,1603489286.509209,Actisense,Location,16.0,40.5460042,-105.03617690000002,HEMISPHERE,40.5460035,40.5460048,-105.0361765,-105.03617720000001,1603489286.435,1603489286.622,0.18700003623962402,0.1561858450772212,0.8352182610119008,2.753207504877664,5.100774129096819,-0.7730127094765311,0.316292419313988,4.32,3.0298000000000003,248.0,1603489286.512,40.5460042,-105.03617690000002,0.8352182610119008,2.753207504877664,-0.7730127094765311,0.316292419313988,0.0,3.0177756483596005,-1.7554999510972096,3.491239026783258
36624,fulltime,,,,,,,,,,,,,,,,,,,,,,4.47,3.0193000000000003,248.0,1603489286.621,40.54600350636363,-105.03617650363636,0.8352182610119008,2.753207504877664,-0.7730127094765311,0.316292419313988,0.0,3.1266752758361274,-1.8685035934085028,3.6424447777702014
36725,fulltime,,,,,,,,,,,,,,,,,,,,,,4.57,2.9984,248.0,1603489286.722,40.54600270792079,-105.03617620297031,0.8387158507162789,2.8008144804942146,-0.7904853862076929,0.2803161294588771,0.0,3.2546697177378876,-1.846094034414271,3.7417827509704487
36858,fulltime,,,,,,,,,,,,,,,,,,,,,,4.73,2.9862,248.0,1603489286.855,40.5460019119403,-105.03617590447762,0.7872087583459442,2.8639936285873477,-0.7570714082741711,0.21573250100605265,0.0,3.5364183678045493,-1.7689199982258677,3.9541538705858166
36927,fulltime,,,,,,,,,,,,,,,,,,,,,,4.73,2.9827000000000004,248.0,1603489286.924,40.5460011117647,-105.03617560441177,0.9158131369078266,2.863993621422643,-0.8807523195195041,0.2509762008517283,0.0,3.405764875068832,-1.748691356643405,3.828466513507983
37024,fulltime,,,,,,,,,,,,,,,,,,,,,,4.93,2.967,248.0,1603489287.021,40.546000209278354,-105.03617530309278,1.1861316980182661,2.8795644399049127,-1.1456449624475258,0.3072556347120468,0.0,3.321851036485195,-1.7775415975194544,3.7675387774394276
37123,fulltime,,,,,,,,,,,,,,,,,,,,,,5.09,2.96,248.0,1603489287.12,40.54599940808081,-105.03617500303031,0.9985285002365403,2.8795644369163913,-0.9644453032919198,0.2586588926420109,0.0,3.6328603289212364,-1.9260335168337925,4.111846212763417
37224,fulltime,,,,,,,,,,,,,,,,,,,,,,5.14,2.9635,248.0,1603489287.221,40.545998526213594,-105.03617480582523,0.9588862295087548,2.921710775312228,-0.9357993368896773,0.20914684367294792,0.0,3.802498656163836,-1.7828702569125476,4.199716940831988
37353,fulltime,,,,,,,,,,,,,,,,,,,,,,5.34,2.9513000000000003,248.0,1603489287.35,40.54599760708661,-105.03617450236221,0.8893959001316999,2.9335672793059935,-0.8702210919534709,0.18368537854272873,0.0,4.051735307987767,-1.8875329095856581,4.469825442985847
37429,fulltime,,,,,,,,,,,,,,,,,,,,,,5.29,2.967,248.0,1603489287.426,40.54599681052631,-105.03617430263158,0.9541618721644395,2.921710779945133,-0.9311887278211095,0.20811638924229808,0.0,3.9525320944282982,-1.824952948071994,4.353500111423268
37518,fulltime,,,,,,,,,,,,,,,,,,,,,,5.24,2.9757,248.0,1603489287.515,40.54599591011235,-105.03617410224719,1.1638129716333268,2.9646658588215358,-1.1456449672849485,0.2048371105944045,0.0,3.78944294365922,-1.556556460204788,4.096674973323355
37627,fulltime,,,,,,,,,,,,,,,,,,,,,,5.04,2.9617,248.0,1603489287.624,40.545995016363634,-105.03617400181818,1.0138179320921366,3.0156159419516744,-1.0057838535459012,0.12737990178176947,0.0,3.8002872060576687,-1.390276505327896,4.046609890981876
37717,fulltime,,,,,,,,,,,,,,,,,,,,,,4.88,2.9478,248.0,1603489287.714,40.54599412,-105.03617380444443,1.0087479995282849,3.015615929264189,-1.000754096446385,0.12674290906435814,0.0,3.631868645065862,-1.4072735624324608,3.8949825076030686
37862,fulltime,,,,,,,,,,,,,,,,,,,,,,4.78,2.9425000000000003,248.0,1603489287.859,40.54599311379311,-105.03617360275862,0.9104536060266623,2.982961121383761,-0.8990222972047612,0.14382168770956158,0.0,3.5783851087453056,-1.529863743051994,3.8916992508151513
37920,fulltime,,,,,,,,,,,,,,,,,,,,,,4.68,2.9268,248.0,1603489287.917,40.54599211754387,-105.03617350175439,1.1080690494557326,3.0280998108351924,-1.1009403950325596,0.12548810679615124,0.0,3.3291313455091966,-1.3834401133831045,3.6051382862477457
38018,fulltime,,,,,,,,,,,,,,,,,,,,,,4.57,2.9268,248.0,1603489288.015,40.545991110204085,-105.0361735,1.4358087311114298,3.103616700435877,-1.434773513228538,0.05451310001873414,0.0,2.990009000838372,-1.0883778410634495,3.1819365408525067
38128,fulltime,1603489288.125484,1603489288.122483,Actisense,Location,16.0,40.545990100000004,-105.0361735,HEMISPHERE,40.5459891,40.5459911,-105.0361735,-105.0361735,1603489288.016,1603489288.221,0.2049999237060547,0.22238985351772453,1.0848289574810033,3.141592653589793,4.71238898038469,-1.0848289574810033,1.328532310401471e-16,4.57,2.9233,248.0,1603489288.125,40.545990100000004,-105.0361735,1.0848289574810033,3.141592653589793,-1.0848289574810033,1.328532310401471e-16,0.0,3.3767186374155203,-0.9896934164038137,3.5187670873108923
38224,fulltime,1603489288.221316,1603489288.220164,Actisense,Location,16.0,40.5459891,-105.0361735,HEMISPHERE,40.5459881,40.545990100000004,-105.0361735,-105.0361735,1603489288.125,1603489288.35,0.22499990463256836,0.22238985351772453,0.988399767906097,3.141592653589793,4.71238898038469,-0.988399767906097,1.2104406120441885e-16,4.47,2.9076,248.0,1603489288.221,40.5459891,-105.0361735,0.988399767906097,3.141592653589793,-0.988399767906097,1.2104406120441885e-16,0.0,3.359785586399779,-1.036428542929941,3.516012416243661
38353,fulltime,1603489288.349518,1603489288.343488,Actisense,Location,16.0,40.5459881,-105.0361735,HEMISPHERE,40.545987,40.5459891,-105.0361735,-105.0361735,1603489288.221,1603489288.436,0.21500015258789062,0.2335093463121239,1.0860892120374976,3.141592653589793,4.71238898038469,-1.0860892120374976,1.3300756771101924e-16,4.42,2.8971,248.0,1603489288.35,40.5459881,-105.0361735,1.0860892120374976,3.141592653589793,-1.0860892120374976,1.3300756771101924e-16,0.0,3.202461138007408,-1.0699233127330743,3.3764616443219695
38438,fulltime,,,,,,,,,,,,,,,,,,,,,,4.32,2.8919,248.0,1603489288.435,40.5459870127907,-105.0361735,1.0860892120374976,3.141592653589793,-1.0860892120374976,1.3300756771101924e-16,0.0,3.099940739317819,-1.0674985931401544,3.2785951005939293
38516,fulltime,,,,,,,,,,,,,,,,,,,,,,4.21,2.8797,248.0,1603489288.513,40.54598591410256,-105.0361735,1.4916389505802683,3.141592653589793,-1.4916389505802683,1.8267308663116426e-16,0.0,2.574807135376704,-1.0900074449310984,2.796023607624229
38614,fulltime,1603489288.6108289,1603489288.60887,Actisense,Location,16.0,40.5459849,-105.0361735,HEMISPHERE,40.54598370000001,40.5459859,-105.03617340000002,-105.0361735,1603489288.514,1603489288.709,0.19500017166137695,0.24477471821409216,1.25525386018198,3.107066184648542,4.746915449325941,-1.2545057548389484,0.04333087326286213,4.26,2.8553,248.0,1603489288.611,40.5459849,-105.0361735,1.25525386018198,3.107066184648542,-1.2545057548389484,0.04333087326286213,0.0,2.788138101662576,-1.3000345459327034,3.0763296140955125
38712,fulltime,1603489288.7085679,1603489288.7075698,Actisense,Location,16.0,40.54598370000001,-105.03617340000002,HEMISPHERE,40.5459826,40.5459849,-105.0361733,-105.0361735,1603489288.611,1603489288.856,0.24499988555908203,0.2563060418832606,1.0461475983891924,3.075611657340585,4.778369976633898,-1.0438712268859267,0.06897578774573786,4.26,2.8378,248.0,1603489288.709,40.54598370000001,-105.03617340000002,1.0461475983891924,3.075611657340585,-1.0438712268859267,0.06897578774573786,0.0,2.92819185193851,-1.470606914755083,3.2767349937833767
38857,fulltime,,,,,,,,,,,,,,,,,,,,,,4.16,2.8064,248.0,1603489288.854,40.545982614965986,-105.03617330136055,1.0461475983891924,3.075611657340585,-1.0438712268859267,0.06897578774573786,0.0,2.785838580044161,-1.5555003723451106,3.190686133487317
38925,fulltime,,,,,,,,,,,,,,,,,,,,,,3.96,2.7471,248.0,1603489288.922,40.54598151641791,-105.03617320149255,1.1458497981350837,3.072621808226616,-1.1431254874891912,0.078967586634082,0.0,2.399132181444256,-1.691346116324289,2.935385308481108
39024,fulltime,,,,,,,,,,,,,,,,,,,,,,3.85,2.7034,248.0,1603489289.021,40.54598041111111,-105.03617320000001,1.4745453699609377,3.10706617442001,-1.4736665708922094,0.05090074565303875,0.0,1.9541175419119634,-1.702038521979274,2.591430203171493
39124,fulltime,1603489289.121495,1603489289.117511,Actisense,Location,16.0,40.545979200000005,-105.03617320000001,HEMISPHERE,40.5459781,40.5459804,-105.03617309999998,-105.03617320000001,1603489289.022,1603489289.222,0.19999980926513672,0.2558878728388277,1.279440584363763,3.1085661998195713,4.7454154341549115,-1.278742875021137,0.04224770407684242,3.75,2.658,248.0,1603489289.121,40.545979200000005,-105.03617320000001,1.279440584363763,3.1085661998195713,-1.278742875021137,0.04224770407684242,0.0,1.981860056632577,-1.8100396715998384,2.684029228015398
39223,fulltime,,,,,,,,,,,,,,,,,,,,,,3.75,2.6179,248.0,1603489289.22,40.54597812178218,-105.03617310198018,1.279440584363763,3.1085661998195713,-1.278742875021137,0.04224770407684242,0.0,1.9049820477630857,-1.9392657619492137,2.7184017910838905
39349,fulltime,,,,,,,,,,,,,,,,,,,,,,3.7,2.6022000000000003,248.0,1603489289.346,40.5459769096,-105.03617309999998,1.1322480693697445,3.1085661994108182,-1.1316306275866896,0.03738734143087317,0.0,1.9785637866114216,-1.9667809912924217,2.7897924878742018
39435,fulltime,,,,,,,,,,,,,,,,,,,,,,3.44,2.6144000000000003,248.0,1603489289.432,40.545975713953496,-105.03617309999998,1.264775189534851,3.141592653589793,-1.264775189534851,1.5489028875048422e-16,0.0,1.708151503521917,-1.7306954895967546,2.431684279814042
39524,fulltime,1603489289.521471,1603489289.517578,Actisense,Location,16.0,40.5459745,-105.036173,HEMISPHERE,40.54597329999999,40.54597570000001,-105.03617290000001,-105.03617309999998,1603489289.433,1603489289.608,0.17499995231628418,0.2674023457580603,1.5280138206824978,3.0783533829929115,4.775628250981571,-1.5249594182980064,0.0965660848379522,3.34,2.6685000000000003,248.0,1603489289.521,40.5459745,-105.036173,1.5280138206824978,3.0783533829929115,-1.5249594182980064,0.0965660848379522,0.0,1.3460671630010375,-1.61012848932414,2.0986687588666535
39611,fulltime,1603489289.608103,1603489289.60615,Actisense,Location,16.0,40.54597329999999,-105.03617290000001,HEMISPHERE,40.545972,40.5459745,-105.03617290000001,-105.036173,1603489289.521,1603489289.718,0.19700002670288086,0.27811570041634437,1.41175463308847,3.1112066245773113,4.742775009397171,-1.4111029391127865,0.042891016239021584,3.39,2.7069,248.0,1603489289.608,40.54597329999999,-105.03617290000001,1.41175463308847,3.1112066245773113,-1.4111029391127865,0.042891016239021584,0.0,1.6188325492973994,-1.4775006885767226,2.1917178439318796
39721,fulltime,1603489289.718416,1603489289.7154179,Actisense,Location,16.0,40.545972,-105.03617290000001,HEMISPHERE,40.5459708,40.54597329999999,-105.0361728,-105.03617290000001,1603489289.608,1603489289.863,0.25499987602233887,0.2781156996677015,1.0906503328783486,3.1112066200539226,4.742775013920561,-1.0901468668747987,0.033135437988843025,3.49,2.7837,248.0,1603489289.718,40.545972,-105.03617290000001,1.0906503328783486,3.1112066200539226,-1.0901468668747987,0.033135437988843025,0.0,2.140064905866255,-1.2881638858757765,2.497847873309126
39865,fulltime,,,,,,,,,,,,,,,,,,,,,,3.65,2.9076,248.0,1603489289.862,40.54597080827586,-105.03617280068966,1.0906503328783486,3.1112066200539226,-1.0901468668747987,0.033135437988843025,0.0,2.4330340371329267,-0.9206445773371773,2.6013921395336954
39921,fulltime,,,,,,,,,,,,,,,,,,,,,,3.75,2.9687,248.0,1603489289.918,40.54596952321428,-105.0361728,1.383660371995036,3.1112066194644927,-1.3830216466732874,0.042037481639009194,0.0,2.289765615435172,-0.7150184788380509,2.3988076201957282
40018,fulltime,,,,,,,,,,,,,,,,,,,,,,3.96,3.028,248.0,1603489290.015,40.54596831237113,-105.03617270103092,1.8177482939551846,3.111206618920403,-1.8169091849303185,0.05522566335345541,0.0,2.102116542989639,-0.5129621083395333,2.1637985314956776
