nearest10hz,nearest10hz_x,bearing_north,bearing_east,latitude,longitude,velocity_ms,nearest10hz_y,wind_up,wind_right,windSpeed
1601568964.5,1601568964.5,3.676238725172988,3.0671705930185467,40.5950287,-105.1391449,4.7877203981789975,1601568964.5,9.597665787484111,-5.792142214393309,11.21
1601568964.6,,,,,,,1601568964.6,9.601300461140232,-6.071624943531044,11.36
1601568964.7,1601568964.7,4.92249538475448,4.639261107068172,40.595022799999995,-105.13915185000002,6.7651902846950005,1601568964.7,9.578996625605463,-6.199267992806826,11.41
1601568964.8,1601568964.8,4.084709763452629,4.307824624651285,40.5950172,-105.1391591,5.936514705481425,1601568964.8,9.472315842232145,-6.270951489606492,11.36
1601568964.9,1601568964.9,3.617827822706511,4.161074913099137,40.5950137,-105.1391642,5.5139117318989,1601568964.9,9.333871353907009,-6.298130321668022,11.26
1601568965.0,1601568965.0,3.441751268910522,4.26188118224156,40.5950104,-105.13916940000001,5.478072928374713,1601568965.0,9.14440538916324,-6.309671154556494,11.11
1601568965.1,1601568965.1,3.667067735890727,4.850431370170905,40.595007200000005,-105.1391748,6.080630744943221,1601568965.1,9.020629560130335,-6.2950966901949,11.0
1601568965.2,1601568965.2,3.3817015683349987,4.700417210058408,40.5950042,-105.13918020000001,5.790494576967727,1601568965.2,8.639930629965502,-6.209766397327998,10.64
1601568965.3,1601568965.3,3.1927236603655635,4.514259248514275,40.5950013,-105.1391856,5.529197132880572,1601568965.3,8.324439246600864,-6.116584931941293,10.33
1601568965.4,1601568965.4,3.16087087425966,4.7145563775867725,40.5949984,-105.139191,5.676103110514038,1601568965.4,7.95090037841575,-6.0153207040446555,9.97
1601568965.5,1601568965.5,2.3221426146054074,3.8317169717508213,40.594995700000005,-105.1391966,4.480446548522783,1601568965.5,7.758414205670126,-6.019917691568215,9.82
1601568965.6,,,,,,,1601568965.6,7.480939153496978,-5.952239022559151,9.56
1601568965.7,1601568965.7,3.244675968538157,5.751342519005039,40.594991900000004,-105.13920525,6.603778147035911,1601568965.7,7.25279271098913,-5.916637380423355,9.36
1601568965.8,1601568965.8,2.670858930715958,5.008062196797449,40.5949882,-105.1392142,5.675753200657767,1601568965.8,6.961969832999561,-5.782168801099125,9.05
1601568965.9,1601568965.9,2.5618413099370727,5.090834318878692,40.5949857,-105.1392203,5.699089836067964,1601568965.9,6.819533987072405,-5.703161947478291,8.89
1601568966.0,1601568966.0,2.370653311824881,5.3145920662764805,40.594983500000005,-105.1392265,5.819354427751861,1601568966.0,6.570075695634009,-5.533733401026769,8.59
1601568966.1,1601568966.1,2.001510962955728,5.27709582535371,40.5949815,-105.13923270000001,5.643915882151108,1601568966.1,6.437913802565673,-5.442257424151709,8.43
1601568966.2,1601568966.2,1.6432765386156827,5.323887339231417,40.5949799,-105.139239,5.571726319839598,1601568966.2,6.220855583952487,-5.2962114575994,8.17
1601568966.3,1601568966.3,1.533723018897536,5.490252509224651,40.5949785,-105.1392455,5.7004542725772085,1601568966.3,6.088407814876522,-5.220315151382192,8.02
1601568966.4,1601568966.4,1.7649980657788122,5.896935945893901,40.5949771,-105.13925220000002,6.155409955655151,1601568966.4,5.844530397049249,-5.0284753591886435,7.71
1601568966.5,1601568966.5,1.3560357393232048,4.496252454199346,40.594975500000004,-105.1392587,4.6962877955056666,1601568966.5,5.5297186652464125,-4.841973924261203,7.35
1601568966.6,,,,,,,1601568966.6,5.050270194315259,-4.613065246060467,6.84
1601568966.7,1601568966.7,1.580541169890278,6.807009462525437,40.5949735,-105.13926865,6.989490294827586,1601568966.7,4.819509366376133,-4.479813552751133,6.58
1601568966.8,1601568966.8,1.025584258156436,5.574245815059162,40.5949719,-105.1392788,5.667807290062258,1601568966.8,4.5530688669448525,-4.383145433687721,6.32
1601568966.9,1601568966.9,1.084829390307194,5.642628946098799,40.594971,-105.1392856,5.745965213036563,1601568966.9,4.371891404787623,-4.282635350428999,6.12
1601568967.0,1601568967.0,1.1734149540249774,5.855188732630064,40.5949699,-105.13929250000001,5.971610984403413,1601568967.0,4.199211831581575,-4.2294467715654385,5.96
1601568967.1,1601568967.1,1.0510969229924843,5.8809389209028975,40.5949689,-105.1392994,5.974131512857313,1601568967.1,4.089955312187823,-4.266188643778731,5.91
1601568967.2,1601568967.2,0.9716061920608793,5.779181673765227,40.594968,-105.1393065,5.860286632139668,1601568967.2,3.9311086013794934,-4.412990501254242,5.91
1601568967.3,1601568967.3,0.9266248714978804,5.835843045230141,40.594967100000005,-105.1393135,5.908950642968637,1601568967.3,3.8381404785252218,-4.624800284023752,6.01
1601568967.4,1601568967.4,0.7983233201320047,6.148490934683908,40.5949663,-105.1393206,6.200101684436859,1601568967.4,3.695134945251883,-4.94114133944561,6.17
1601568967.5,1601568967.5,0.5948703107683389,4.968718245852359,40.5949657,-105.1393277,5.004201404150293,1601568967.5,3.531102801248025,-5.120518822054885,6.22
1601568967.6,,,,,,,1601568967.6,3.2016455269209074,-5.086213318368326,6.01
1601568967.7,1601568967.7,0.7498392614301953,7.00852303213249,40.594964700000006,-105.13933855000002,7.0488436019432115,1601568967.7,3.0959072773967544,-4.975435471369498,5.86
1601568967.8,1601568967.8,0.5559750189842027,6.205859069150267,40.5949639,-105.1393496,6.230713844166582,1601568967.8,3.178319889450581,-4.803736325020644,5.76
1601568967.9,1601568967.9,0.5105898438989904,6.332515303464429,40.5949634,-105.13935690000001,6.353066350771411,1601568967.9,3.3030725821255635,-4.718825226389546,5.76
1601568968.0,1601568968.0,0.45155347640961635,6.386084529834094,40.594963,-105.1393643,6.402029066182374,1601568968.0,3.4978344818854543,-4.576325374941462,5.76
1601568968.1,1601568968.1,0.3853292153626245,6.269808386468278,40.5949626,-105.1393718,6.281637987598452,1601568968.1,3.600806985649375,-4.495752334381717,5.76
1601568968.2,1601568968.2,0.3369549547962826,6.439120346920751,40.5949623,-105.1393793,6.447930635769167,1601568968.2,3.646355432459016,-4.315853572606076,5.65
1601568968.3,1601568968.3,0.3238694861770696,6.2300476464867405,40.594962,-105.1393869,6.238460156286291,1601568968.3,3.6731952288800636,-4.227012752586955,5.6000000000000005
1601568968.4,1601568968.4,0.2822211633188079,6.557523179832334,40.594961700000006,-105.13939450000001,6.563593454736771,1601568968.4,3.832764789808918,-4.082880608835018,5.6000000000000005
1601568968.5,1601568968.5,0.18379366139608644,5.33814750541587,40.5949615,-105.1394022,5.34131059755441,1601568968.5,3.9384086176479376,-3.981072413362569,5.6000000000000005
1601568968.6,,,,,,,1601568968.6,4.1997308814692875,-4.014767804398308,5.8100000000000005
1601568968.7,1601568968.7,0.15258014999745123,7.3807884709442595,40.59496125,-105.13941365,7.382435303573724,1601568968.7,4.321922573227742,-4.0310154143868635,5.91
1601568968.8,1601568968.8,0.11346475008084272,6.720212420585593,40.594961100000006,-105.1394253,6.721170227520188,1601568968.8,4.523889545048196,-4.032123929668287,6.0600000000000005
1601568968.9,1601568968.9,0.05532145230117582,6.553047091610686,40.594961,-105.1394331,6.5532806019544125,1601568968.9,4.6911960287402525,-4.007690085314941,6.17
1601568969.0,1601568969.0,0.0532039124348012,6.342614649983971,40.594961,-105.1394409,6.342837791910625,1601568969.0,4.917892489785906,-3.969475212028334,6.32
1601568969.1,1601568969.1,0.056444724957772426,6.771821429901217,40.5949609,-105.13944879999998,6.772056665847158,1601568969.1,5.084852019027395,-4.016799714274167,6.48
1601568969.2,1601568969.2,6.318018996714582e-07,6.992150868802595,40.5949609,-105.13945670000001,6.992150868802623,1601568969.2,5.205863812461988,-4.024348638736302,6.58
1601568969.3,1601568969.3,5.871793816777449e-07,6.4638037487444775,40.5949609,-105.1394647,6.463803748744504,1601568969.3,5.259178460951208,-4.037070957497141,6.63
1601568969.4,1601568969.4,6.293356297664694e-07,6.927869284646499,40.5949609,-105.1394727,6.927869284646527,1601568969.4,5.374357313634324,-4.050825035148428,6.73
1601568969.5,1601568969.5,5.252694922348918e-07,5.735776853229073,40.5949609,-105.13948070000001,5.735776853229097,1601568969.5,5.471727249217799,-4.020485158555796,6.79
1601568969.6,,,,,,,1601568969.6,5.540851871855115,-3.9246733028571525,6.79
1601568969.7,1601568969.7,-0.037064278395447604,7.96195602239013,40.5949609,-105.13949285000001,7.9621066735216885,1601568969.7,5.4895640730023745,-3.7177394056605935,6.63
1601568969.8,1601568969.8,-0.053202738061843675,6.585007585310158,40.594961,-105.139505,6.58522250420816,1601568969.8,5.263521200347866,-3.4982487866772085,6.32
1601568969.9,1601568969.9,5.977376573798258e-07,6.461339716963763,40.594961,-105.1395132,6.46133971696379,1601568969.9,5.120767313981776,-3.4418951343781328,6.17
1601568970.0,1601568970.0,-0.055876179956882634,6.915904073969624,40.594961,-105.1395213,6.916129792581701,1601568970.0,5.005686490483532,-3.4156555386910235,6.0600000000000005
1601568970.1,1601568970.1,-0.11231748283016381,6.993481872249525,40.594961100000006,-105.1395295,6.994383740861809,1601568970.1,4.993668219066968,-3.3441557556251085,6.01
1601568970.2,1601568970.2,-0.05559679105966774,6.965760519713059,40.5949612,-105.1395377,6.965982387371453,1601568970.2,5.113008602953703,-3.1586774172304177,6.01
1601568970.3,1601568970.3,-0.055876142645443695,7.043190629477896,40.5949612,-105.139546,7.043412268672207,1601568970.3,5.315816452588685,-2.803960670620659,6.01
1601568970.4,1601568970.4,-0.05644343952263301,7.11469844067893,40.594961299999994,-105.1395543,7.114922330121696,1601568970.4,5.56010693100957,-2.2815150483262956,6.01
1601568970.5,1601568970.5,-0.09227741919922691,5.850786292623624,40.594961299999994,-105.1395626,5.851513937781108,1601568970.5,5.775785135520919,-2.0235380076231846,6.12
1601568970.6,,,,,,,1601568970.6,6.032896301156959,-1.7079409297416275,6.2700000000000005
1601568970.7,1601568970.7,-0.12296450997450017,8.25972633145677,40.59496155,-105.1395752,8.260892686611879,1601568970.7,6.2414218157658965,-1.545818138618362,6.43
1601568970.8,1601568970.8,-0.10691757363117366,6.8196290705484754,40.594961600000005,-105.1395878,6.820467141436944,1601568970.8,6.4751029484726015,-1.42476026287984,6.63
1601568970.9,1601568970.9,-0.1701955408458858,7.237151788060919,40.59496179999999,-105.1395962,7.2391527491521535,1601568970.9,6.921953183387295,-1.2838084463791688,7.04
1601568971.0,1601568971.0,-0.1684765145951105,7.206697696122634,40.5949619,-105.13960459999998,7.208666729657392,1601568971.0,7.144030676262137,-1.235040767191735,7.25
1601568971.1,1601568971.1,-0.16432674269720196,7.070781650135365,40.594962100000004,-105.1396131,7.072690889771478,1601568971.1,7.327377290602069,-1.3461211093988112,7.45
1601568971.2,1601568971.2,-0.11064104309019172,7.141140955518319,40.594962200000005,-105.1396216,7.141998010850827,1601568971.2,7.464908413988178,-1.478932848633943,7.61
1601568971.3,1601568971.3,-0.16596191833285318,7.099134235848085,40.5949623,-105.1396301,7.101073880542794,1601568971.3,7.492378345262616,-1.593695934436625,7.66
1601568971.4,1601568971.4,-0.22350656978986863,7.170477087626508,40.5949625,-105.1396385,7.17395963543955,1601568971.4,7.6126445298151,-1.7446327013661747,7.81
1601568971.5,1601568971.5,-0.18154225526408238,5.858652313818313,40.5949627,-105.139647,5.8614643669184785,1601568971.5,7.597178318071759,-1.810795848079058,7.81
1601568971.6,,,,,,,1601568971.6,7.64258291814036,-1.8782508723142342,7.87
1601568971.7,1601568971.7,-0.2559936628614567,8.288908312642338,40.594963,-105.13965974999999,8.292860442784919,1601568971.7,7.561012904960436,-1.9563189543174546,7.81
1601568971.8,1601568971.8,-0.22577575070889222,7.371856002833073,40.5949633,-105.1396726,7.375312577519286,1601568971.8,7.372705296982891,-2.255508058917199,7.71
1601568971.9,1601568971.9,-0.22463555347703862,7.3346270748922695,40.5949635,-105.1396812,7.338066193461917,1601568971.9,7.25952951534603,-2.4443467871437212,7.66
1601568972.0,1601568972.0,-0.21383577299947354,6.982001000666764,40.59496370000001,-105.1396898,6.985274777066825,1601568972.0,7.085487746376315,-2.6361834905694788,7.56
1601568972.1,1601568972.1,-0.21281246934462464,6.9081899755272715,40.5949639,-105.13969840000001,6.91146712971161,1601568972.1,7.024913462535826,-2.655313699712881,7.51
1601568972.2,1601568972.2,-0.2304552873622424,7.3934038987813455,40.5949641,-105.13970690000001,7.396994717450352,1601568972.2,7.038626054932028,-2.6187484145736493,7.51
1601568972.3,1601568972.3,-0.2246355803598575,7.206697436022734,40.5949643,-105.1397153,7.210197575541204,1601568972.3,6.987941885338853,-2.434885666130318,7.4
1601568972.4,1601568972.4,-0.17106824549032268,7.404159917734341,40.5949645,-105.13972379999998,7.406135863728058,1601568972.4,7.025306808651175,-2.32487940425293,7.4
1601568972.5,1601568972.5,-0.09077083167937369,5.927577458666444,40.5949646,-105.1397324,5.928272418873335,1601568972.5,7.072576664544801,-2.176846187523672,7.4
1601568972.6,,,,,,,1601568972.6,7.135530653466933,-2.1416587714745257,7.45
1601568972.7,1601568972.7,-0.12610373729869112,8.20713586969834,40.59496475,-105.13974529999999,8.208104620917046,1601568972.7,7.226004979535687,-2.0457155314768136,7.51
1601568972.8,1601568972.8,-0.16933165600676225,7.286136560682595,40.5949649,-105.1397581,7.288103950318051,1601568972.8,7.312310288772046,-1.919301498128544,7.56
