nearestMS,timestamp,deviceTimestamp,name,channel,deviceID,sequenceID,windSpeed,windAngle,windReference,nearestMS,timestamp,deviceTimestamp,name,channel,deviceID,latitude,longitude,locDevice,nearestMS,nextLat,prevLat,nextLon,prevLon,prevTime_ms,nextTime_ms,timediff_ms,distance_ms,velocity_ms,bearing_ms,theta_ms,bearing_north,bearing_south
1601568811.005,1601568811.0046132,1601568811.003772,Actisense,WindData,35.0,222.0,4.88,4.2323,250.0,1601568811.005,,,,,,,,,,,,,,,,,,,,,,
1601568811.028,,,,,,,,,,,1601568811.0276349,1601568811.026523,Actisense,Location,16.0,40.59496179999999,-105.1400313,HEMISPHERE,1601568811.028,40.59496179999999,40.59496179999999,-105.1400313,-105.1400313,1601568810.928,1601568811.127,0.19900012016296387,0.0,0.0,0.0,1.5707963267948966,0.0,0.0
1601568811.104,1601568811.103503,1601568811.1027038,Actisense,WindData,35.0,223.0,5.04,4.2096,250.0,1601568811.104,,,,,,,,,,,,,,,,,,,,,,
1601568811.127,,,,,,,,,,,1601568811.127383,1601568811.125584,Actisense,Location,16.0,40.59496179999999,-105.1400313,HEMISPHERE,1601568811.127,40.59496179999999,40.59496179999999,-105.1400313,-105.1400313,1601568811.028,1601568811.227,0.19899988174438477,0.0,0.0,0.0,1.5707963267948966,0.0,0.0
1601568811.194,1601568811.1935382,1601568811.192699,Actisense,WindData,35.0,224.0,5.19,4.1782,250.0,1601568811.194,,,,,,,,,,,,,,,,,,,,,,
1601568811.227,,,,,,,,,,,1601568811.227356,1601568811.2254179,Actisense,Location,16.0,40.59496179999999,-105.1400313,HEMISPHERE,1601568811.227,40.59496179999999,40.59496179999999,-105.1400313,-105.1400313,1601568811.127,1601568811.33,0.20299983024597168,0.0,0.0,0.0,1.5707963267948966,0.0,0.0
1601568811.328,1601568811.328073,1601568811.326523,Actisense,WindData,35.0,225.0,5.29,4.1607,250.0,1601568811.328,,,,,,,,,,,,,,,,,,,,,,
1601568811.33,,,,,,,,,,,1601568811.329623,1601568811.3270981,Actisense,Location,16.0,40.59496179999999,-105.1400313,HEMISPHERE,1601568811.33,40.59496179999999,40.59496179999999,-105.1400313,-105.1400313,1601568811.227,1601568811.427,0.20000004768371582,0.0,0.0,0.0,1.5707963267948966,0.0,0.0
1601568811.405,1601568811.405472,1601568811.404476,Actisense,WindData,35.0,226.0,5.34,4.1538,250.0,1601568811.405,,,,,,,,,,,,,,,,,,,,,,
1601568811.427,,,,,,,,,,,1601568811.427356,1601568811.426043,Actisense,Location,16.0,40.59496179999999,-105.1400313,HEMISPHERE,1601568811.427,40.59496179999999,40.59496179999999,-105.1400313,-105.1400313,1601568811.33,1601568811.528,0.19800019264221191,0.0,0.0,0.0,1.5707963267948966,0.0,0.0
1601568811.504,1601568811.504241,1601568811.503408,Actisense,WindData,35.0,227.0,5.5,4.1433,250.0,1601568811.504,,,,,,,,,,,,,,,,,,,,,,
1601568811.528,,,,,,,,,,,1601568811.528084,1601568811.526252,Actisense,Location,16.0,40.59496179999999,-105.1400313,HEMISPHERE,1601568811.528,40.59496179999999,40.59496179999999,-105.1400313,-105.1400313,1601568811.427,1601568811.672,0.24499988555908203,0.0,0.0,0.0,1.5707963267948966,0.0,0.0
1601568811.592,1601568811.591939,1601568811.591939,Actisense,WindData,35.0,228.0,5.7,4.1328000000000005,250.0,1601568811.592,,,,,,,,,,,,,,,,,,,,,,
1601568811.672,,,,,,,,,,,1601568811.671609,1601568811.6678882,Actisense,Location,16.0,40.59496179999999,-105.1400313,HEMISPHERE,1601568811.672,40.59496179999999,40.59496179999999,-105.1400313,-105.1400313,1601568811.528,1601568811.726,0.1979999542236328,0.0,0.0,0.0,1.5707963267948966,0.0,0.0
1601568811.703,1601568811.70255,1601568811.701793,Actisense,WindData,35.0,229.0,5.76,4.1328000000000005,250.0,1601568811.703,,,,,,,,,,,,,,,,,,,,,,
1601568811.726,,,,,,,,,,,1601568811.7256448,1601568811.723539,Actisense,Location,16.0,40.59496179999999,-105.1400313,HEMISPHERE,1601568811.726,40.59496179999999,40.5949619,-105.1400313,-105.1400313,1601568811.672,1601568811.824,0.15199995040893555,0.011119493584486821,0.07315458692303063,3.141592653589793,4.71238898038469,-0.07315458692303063,8.958853071823629e-18
1601568811.802,1601568811.802327,1601568811.802327,Actisense,WindData,35.0,230.0,5.8100000000000005,4.1346,250.0,1601568811.802,,,,,,,,,,,,,,,,,,,,,,
1601568811.824,,,,,,,,,,,1601568811.824195,1601568811.823709,Actisense,Location,16.0,40.5949619,-105.1400313,HEMISPHERE,1601568811.824,40.59496179999999,40.59496179999999,-105.1400313,-105.1400313,1601568811.726,1601568811.924,0.1979999542236328,0.0,0.0,0.0,1.5707963267948966,0.0,0.0
1601568811.901,1601568811.901062,1601568811.900049,Actisense,WindData,35.0,231.0,5.86,4.1363,250.0,1601568811.901,,,,,,,,,,,,,,,,,,,,,,
1601568811.924,,,,,,,,,,,1601568811.924191,1601568811.922313,Actisense,Location,16.0,40.59496179999999,-105.1400313,HEMISPHERE,1601568811.924,40.5949619,40.5949619,-105.1400313,-105.1400313,1601568811.824,1601568812.027,0.20300006866455078,0.0,0.0,0.0,1.5707963267948966,0.0,0.0
1601568812.001,1601568812.0008311,1601568812.0003278,Actisense,WindData,35.0,232.0,5.91,4.1346,250.0,1601568812.001,,,,,,,,,,,,,,,,,,,,,,
1601568812.027,,,,,,,,,,,1601568812.026819,1601568812.02477,Actisense,Location,16.0,40.5949619,-105.1400313,HEMISPHERE,1601568812.027,40.59496179999999,40.5949619,-105.1400313,-105.1400313,1601568811.924,1601568812.127,0.20300006866455078,0.011119493584486821,0.05477581193758769,3.141592653589793,4.71238898038469,-0.05477581193758769,6.708102276006414e-18
1601568812.092,1601568812.092366,1601568812.091649,Actisense,WindData,35.0,233.0,5.96,4.1346,250.0,1601568812.092,,,,,,,,,,,,,,,,,,,,,,
1601568812.127,,,,,,,,,,,1601568812.126816,1601568812.12465,Actisense,Location,16.0,40.5949619,-105.1400313,HEMISPHERE,1601568812.127,40.5949619,40.5949619,-105.1400313,-105.1400313,1601568812.027,1601568812.224,0.19700002670288086,0.0,0.0,0.0,1.5707963267948966,0.0,0.0
1601568812.191,1601568812.191325,1601568812.190326,Actisense,WindData,35.0,234.0,6.01,4.1381000000000006,250.0,1601568812.191,,,,,,,,,,,,,,,,,,,,,,
1601568812.224,,,,,,,,,,,1601568812.224233,1601568812.223242,Actisense,Location,16.0,40.5949619,-105.1400313,HEMISPHERE,1601568812.224,40.5949619,40.5949619,-105.1400313,-105.1400313,1601568812.127,1601568812.326,0.19899988174438477,0.0,0.0,0.0,1.5707963267948966,0.0,0.0
1601568812.304,1601568812.304399,1601568812.3033528,Actisense,WindData,35.0,235.0,6.12,4.1381000000000006,250.0,1601568812.304,,,,,,,,,,,,,,,,,,,,,,
1601568812.326,,,,,,,,,,,1601568812.32634,1601568812.325046,Actisense,Location,16.0,40.5949619,-105.1400313,HEMISPHERE,1601568812.326,40.5949619,40.5949619,-105.1400313,-105.1400313,1601568812.224,1601568812.425,0.20099997520446777,0.0,0.0,0.0,1.5707963267948966,0.0,0.0
1601568812.401,1601568812.401088,1601568812.401088,Actisense,WindData,35.0,236.0,6.2700000000000005,4.1415000000000015,250.0,1601568812.401,,,,,,,,,,,,,,,,,,,,,,
1601568812.425,,,,,,,,,,,1601568812.4251618,1601568812.424018,Actisense,Location,16.0,40.5949619,-105.1400313,HEMISPHERE,1601568812.425,40.5949619,40.5949619,-105.1400313,-105.1400313,1601568812.326,1601568812.525,0.19900012016296387,0.0,0.0,0.0,1.5707963267948966,0.0,0.0
1601568812.501,1601568812.500819,1601568812.50012,Actisense,WindData,35.0,237.0,6.43,4.1398,250.0,1601568812.501,,,,,,,,,,,,,,,,,,,,,,
1601568812.525,,,,,,,,,,,1601568812.524755,1601568812.522811,Actisense,Location,16.0,40.5949619,-105.1400313,HEMISPHERE,1601568812.525,40.5949619,40.5949619,-105.1400313,-105.1400313,1601568812.425,1601568812.667,0.24200010299682617,0.0,0.0,0.0,1.5707963267948966,0.0,0.0
1601568812.612,1601568812.611731,1601568812.611731,Actisense,WindData,35.0,238.0,6.53,4.1415000000000015,250.0,1601568812.612,,,,,,,,,,,,,,,,,,,,,,
1601568812.667,,,,,,,,,,,1601568812.667391,1601568812.665638,Actisense,Location,16.0,40.5949619,-105.1400313,HEMISPHERE,1601568812.667,40.5949619,40.5949619,-105.1400313,-105.1400313,1601568812.525,1601568812.726,0.20099997520446777,0.0,0.0,0.0,1.5707963267948966,0.0,0.0
1601568812.702,1601568812.702301,1601568812.701541,Actisense,WindData,35.0,239.0,6.58,4.1468,250.0,1601568812.702,,,,,,,,,,,,,,,,,,,,,,
1601568812.726,,,,,,,,,,,1601568812.726286,1601568812.724246,Actisense,Location,16.0,40.5949619,-105.1400313,HEMISPHERE,1601568812.726,40.5949619,40.5949619,-105.1400313,-105.1400313,1601568812.667,1601568812.825,0.15799999237060547,0.0,0.0,0.0,1.5707963267948966,0.0,0.0
1601568812.802,1601568812.802317,1601568812.80179,Actisense,WindData,35.0,240.0,6.53,4.1642,250.0,1601568812.802,,,,,,,,,,,,,,,,,,,,,,
1601568812.825,,,,,,,,,,,1601568812.825178,1601568812.824169,Actisense,Location,16.0,40.5949619,-105.1400313,HEMISPHERE,1601568812.825,40.5949619,40.5949619,-105.1400313,-105.1400313,1601568812.726,1601568812.927,0.20099997520446777,0.0,0.0,0.0,1.5707963267948966,0.0,0.0
1601568812.903,1601568812.90334,1601568812.902528,Actisense,WindData,35.0,241.0,6.43,4.1869000000000005,250.0,1601568812.903,,,,,,,,,,,,,,,,,,,,,,
1601568812.927,,,,,,,,,,,1601568812.927408,1601568812.924286,Actisense,Location,16.0,40.5949619,-105.1400313,HEMISPHERE,1601568812.927,40.5949619,40.5949619,-105.1400313,-105.1400313,1601568812.825,1601568813.024,0.19899988174438477,0.0,0.0,0.0,1.5707963267948966,0.0,0.0
1601568813.002,1601568813.001528,1601568813.000773,Actisense,WindData,35.0,242.0,6.2700000000000005,4.2183,250.0,1601568813.002,,,,,,,,,,,,,,,,,,,,,,
1601568813.024,,,,,,,,,,,1601568813.024459,1601568813.022734,Actisense,Location,16.0,40.5949619,-105.1400313,HEMISPHERE,1601568813.024,40.5949619,40.5949619,-105.1400313,-105.1400313,1601568812.927,1601568813.123,0.1959998607635498,0.0,0.0,0.0,1.5707963267948966,0.0,0.0
1601568813.089,1601568813.0890448,1601568813.088269,Actisense,WindData,35.0,243.0,6.17,4.2393,250.0,1601568813.089,,,,,,,,,,,,,,,,,,,,,,
1601568813.123,,,,,,,,,,,1601568813.1232321,1601568813.122173,Actisense,Location,16.0,40.5949619,-105.1400313,HEMISPHERE,1601568813.123,40.5949619,40.5949619,-105.1400313,-105.1400313,1601568813.024,1601568813.223,0.19900012016296387,0.0,0.0,0.0,1.5707963267948966,0.0,0.0
1601568813.189,1601568813.189048,1601568813.1885679,Actisense,WindData,35.0,244.0,6.0600000000000005,4.2428,250.0,1601568813.189,,,,,,,,,,,,,,,,,,,,,,
1601568813.223,,,,,,,,,,,1601568813.222975,1601568813.221972,Actisense,Location,16.0,40.5949619,-105.1400313,HEMISPHERE,1601568813.223,40.5949619,40.5949619,-105.1400313,-105.1400313,1601568813.123,1601568813.326,0.20300006866455078,0.0,0.0,0.0,1.5707963267948966,0.0,0.0
1601568813.304,1601568813.303765,1601568813.301191,Actisense,WindData,35.0,245.0,6.0600000000000005,4.2393,250.0,1601568813.304,,,,,,,,,,,,,,,,,,,,,,
1601568813.326,,,,,,,,,,,1601568813.325958,1601568813.3249369,Actisense,Location,16.0,40.5949619,-105.1400313,HEMISPHERE,1601568813.326,40.5949619,40.5949619,-105.1400313,-105.1400313,1601568813.223,1601568813.427,0.20399999618530273,0.0,0.0,0.0,1.5707963267948966,0.0,0.0
1601568813.403,1601568813.402704,1601568813.4020119,Actisense,WindData,35.0,246.0,6.0600000000000005,4.2236,250.0,1601568813.403,,,,,,,,,,,,,,,,,,,,,,
1601568813.427,,,,,,,,,,,1601568813.426641,1601568813.424648,Actisense,Location,16.0,40.5949619,-105.1400313,HEMISPHERE,1601568813.427,40.5949619,40.5949619,-105.1400313,-105.1400313,1601568813.326,1601568813.526,0.20000004768371582,0.0,0.0,0.0,1.5707963267948966,0.0,0.0
1601568813.491,1601568813.4914632,1601568813.4914632,Actisense,WindData,35.0,247.0,6.12,4.2148,250.0,1601568813.491,,,,,,,,,,,,,,,,,,,,,,
1601568813.526,,,,,,,,,,,1601568813.5264199,1601568813.525371,Actisense,Location,16.0,40.5949619,-105.1400313,HEMISPHERE,1601568813.526,40.5949619,40.5949619,-105.1400313,-105.1400313,1601568813.427,1601568813.671,0.24399995803833008,0.0,0.0,0.0,1.5707963267948966,0.0,0.0
1601568813.602,1601568813.602173,1601568813.601477,Actisense,WindData,35.0,248.0,6.12,4.2079,250.0,1601568813.602,,,,,,,,,,,,,,,,,,,,,,
1601568813.671,,,,,,,,,,,1601568813.671078,1601568813.6673589,Actisense,Location,16.0,40.5949619,-105.1400313,HEMISPHERE,1601568813.671,40.5949619,40.5949619,-105.1400313,-105.1400313,1601568813.526,1601568813.726,0.20000004768371582,0.0,0.0,0.0,1.5707963267948966,0.0,0.0
1601568813.702,1601568813.7020519,1601568813.701693,Actisense,WindData,35.0,249.0,5.91,4.2183,250.0,1601568813.702,,,,,,,,,,,,,,,,,,,,,,
1601568813.726,,,,,,,,,,,1601568813.7259278,1601568813.723947,Actisense,Location,16.0,40.5949619,-105.1400313,HEMISPHERE,1601568813.726,40.5949619,40.5949619,-105.1400313,-105.1400313,1601568813.671,1601568813.826,0.1549999713897705,0.0,0.0,0.0,1.5707963267948966,0.0,0.0
1601568813.813,1601568813.8127391,1601568813.8122132,Actisense,WindData,35.0,250.0,5.86,4.2253,250.0,1601568813.813,,,,,,,,,,,,,,,,,,,,,,
1601568813.826,,,,,,,,,,,1601568813.8256712,1601568813.824851,Actisense,Location,16.0,40.5949619,-105.1400313,HEMISPHERE,1601568813.826,40.5949619,40.5949619,-105.1400313,-105.1400313,1601568813.726,1601568813.925,0.19899988174438477,0.0,0.0,0.0,1.5707963267948966,0.0,0.0
1601568813.901,1601568813.900948,1601568813.900303,Actisense,WindData,35.0,0.0,5.86,4.234,250.0,1601568813.901,,,,,,,,,,,,,,,,,,,,,,
1601568813.925,,,,,,,,,,,1601568813.924933,1601568813.921989,Actisense,Location,16.0,40.5949619,-105.1400313,HEMISPHERE,1601568813.925,40.5949619,40.5949619,-105.1400313,-105.1400313,1601568813.826,1601568814.021,0.19499993324279785,0.0,0.0,0.0,1.5707963267948966,0.0,0.0
1601568813.999,1601568813.998934,1601568813.998245,Actisense,WindData,35.0,1.0,5.8100000000000005,4.2393,250.0,1601568813.999,,,,,,,,,,,,,,,,,,,,,,
1601568814.021,,,,,,,,,,,1601568814.020874,1601568814.019181,Actisense,Location,16.0,40.5949619,-105.1400313,HEMISPHERE,1601568814.021,40.5949619,40.5949619,-105.1400313,-105.1400313,1601568813.925,1601568814.131,0.20600008964538574,0.0,0.0,0.0,1.5707963267948966,0.0,0.0
1601568814.107,1601568814.106643,1601568814.106643,Actisense,WindData,35.0,2.0,5.86,4.2410000000000005,250.0,1601568814.107,,,,,,,,,,,,,,,,,,,,,,
1601568814.131,,,,,,,,,,,1601568814.130586,1601568814.129065,Actisense,Location,16.0,40.5949619,-105.1400313,HEMISPHERE,1601568814.131,40.5949619,40.5949619,-105.1400313,-105.1400313,1601568814.021,1601568814.231,0.21000003814697266,0.0,0.0,0.0,1.5707963267948966,0.0,0.0
1601568814.197,1601568814.197298,1601568814.196546,Actisense,WindData,35.0,3.0,6.01,4.2306,250.0,1601568814.197,,,,,,,,,,,,,,,,,,,,,,
1601568814.231,,,,,,,,,,,1601568814.2313519,1601568814.2297,Actisense,Location,16.0,40.5949619,-105.1400313,HEMISPHERE,1601568814.231,40.5949619,40.5949619,-105.1400313,-105.1400313,1601568814.131,1601568814.322,0.19099998474121094,0.0,0.0,0.0,1.5707963267948966,0.0,0.0
1601568814.31,1601568814.309994,1601568814.309464,Actisense,WindData,35.0,4.0,6.0600000000000005,4.2306,250.0,1601568814.31,,,,,,,,,,,,,,,,,,,,,,
1601568814.322,,,,,,,,,,,1601568814.321957,1601568814.320413,Actisense,Location,16.0,40.5949619,-105.1400313,HEMISPHERE,1601568814.322,40.5949619,40.5949619,-105.1400313,-105.1400313,1601568814.231,1601568814.421,0.19000005722045898,0.0,0.0,0.0,1.5707963267948966,0.0,0.0
1601568814.407,1601568814.406803,1601568814.406803,Actisense,WindData,35.0,5.0,6.0600000000000005,4.2393,250.0,1601568814.407,,,,,,,,,,,,,,,,,,,,,,
1601568814.421,,,,,,,,,,,1601568814.420745,1601568814.41875,Actisense,Location,16.0,40.5949619,-105.1400313,HEMISPHERE,1601568814.421,40.5949619,40.5949619,-105.1400313,-105.1400313,1601568814.322,1601568814.52,0.1979999542236328,0.0,0.0,0.0,1.5707963267948966,0.0,0.0
1601568814.497,1601568814.496808,1601568814.496311,Actisense,WindData,35.0,6.0,5.91,4.2672,250.0,1601568814.497,,,,,,,,,,,,,,,,,,,,,,
1601568814.52,,,,,,,,,,,1601568814.519943,1601568814.5180528,Actisense,Location,16.0,40.5949619,-105.1400313,HEMISPHERE,1601568814.52,40.5949619,40.5949619,-105.1400313,-105.1400313,1601568814.421,1601568814.675,0.2539999485015869,0.0,0.0,0.0,1.5707963267948966,0.0,0.0
1601568814.608,1601568814.6075,1601568814.606541,Actisense,WindData,35.0,7.0,5.76,4.2882,250.0,1601568814.608,,,,,,,,,,,,,,,,,,,,,,
1601568814.675,,,,,,,,,,,1601568814.6749911,1601568814.672935,Actisense,Location,16.0,40.5949619,-105.1400313,HEMISPHERE,1601568814.675,40.5949619,40.5949619,-105.1400313,-105.1400313,1601568814.52,1601568814.721,0.20099997520446777,0.0,0.0,0.0,1.5707963267948966,0.0,0.0
1601568814.708,1601568814.707839,1601568814.707338,Actisense,WindData,35.0,8.0,5.4,4.33,250.0,1601568814.708,,,,,,,,,,,,,,,,,,,,,,
1601568814.721,,,,,,,,,,,1601568814.72051,1601568814.717985,Actisense,Location,16.0,40.5949619,-105.1400313,HEMISPHERE,1601568814.721,40.5949619,40.5949619,-105.1400313,-105.1400313,1601568814.675,1601568814.829,0.15400004386901855,0.0,0.0,0.0,1.5707963267948966,0.0,0.0
1601568814.806,1601568814.806382,1601568814.805637,Actisense,WindData,35.0,9.0,5.14,4.3527000000000005,250.0,1601568814.806,,,,,,,,,,,,,,,,,,,,,,
1601568814.829,,,,,,,,,,,1601568814.829367,1601568814.827379,Actisense,Location,16.0,40.5949619,-105.1400313,HEMISPHERE,1601568814.829,40.5949619,40.5949619,-105.1400313,-105.1400313,1601568814.721,1601568814.929,0.20799994468688965,0.0,0.0,0.0,1.5707963267948966,0.0,0.0
1601568814.905,1601568814.904813,1601568814.904813,Actisense,WindData,35.0,10.0,4.78,4.3859,250.0,1601568814.905,,,,,,,,,,,,,,,,,,,,,,
1601568814.929,,,,,,,,,,,1601568814.929346,1601568814.927298,Actisense,Location,16.0,40.5949619,-105.1400313,HEMISPHERE,1601568814.929,40.5949619,40.5949619,-105.1400313,-105.1400313,1601568814.829,1601568815.028,0.19900012016296387,0.0,0.0,0.0,1.5707963267948966,0.0,0.0
1601568815.005,1601568815.004576,1601568815.0042741,Actisense,WindData,35.0,11.0,4.5200000000000005,4.3876,250.0,1601568815.005,,,,,,,,,,,,,,,,,,,,,,
1601568815.028,,,,,,,,,,,1601568815.028214,1601568815.0262198,Actisense,Location,16.0,40.5949619,-105.1400313,HEMISPHERE,1601568815.028,40.5949619,40.5949619,-105.1400313,-105.1400313,1601568814.929,1601568815.127,0.19800019264221191,0.0,0.0,0.0,1.5707963267948966,0.0,0.0
1601568815.092,1601568815.091731,1601568815.091731,Actisense,WindData,35.0,12.0,4.42,4.3824000000000005,250.0,1601568815.092,,,,,,,,,,,,,,,,,,,,,,
1601568815.127,,,,,,,,,,,1601568815.12664,1601568815.1246529,Actisense,Location,16.0,40.5949619,-105.1400313,HEMISPHERE,1601568815.127,40.5949619,40.5949619,-105.1400313,-105.1400313,1601568815.028,1601568815.226,0.1979999542236328,0.0,0.0,0.0,1.5707963267948966,0.0,0.0
1601568815.192,1601568815.192332,1601568815.192332,Actisense,WindData,35.0,13.0,4.42,4.3649,250.0,1601568815.192,,,,,,,,,,,,,,,,,,,,,,
1601568815.226,,,,,,,,,,,1601568815.226155,1601568815.225156,Actisense,Location,16.0,40.5949619,-105.1400313,HEMISPHERE,1601568815.226,40.5949619,40.5949619,-105.1400313,-105.1400313,1601568815.127,1601568815.326,0.19899988174438477,0.0,0.0,0.0,1.5707963267948966,0.0,0.0
1601568815.304,1601568815.303643,1601568815.302885,Actisense,WindData,35.0,14.0,4.37,4.3632,250.0,1601568815.304,,,,,,,,,,,,,,,,,,,,,,
1601568815.326,,,,,,,,,,,1601568815.3255699,1601568815.324575,Actisense,Location,16.0,40.5949619,-105.1400313,HEMISPHERE,1601568815.326,40.5949619,40.5949619,-105.1400313,-105.1400313,1601568815.226,1601568815.425,0.19899988174438477,0.0,0.0,0.0,1.5707963267948966,0.0,0.0
1601568815.402,1601568815.402431,1601568815.4018788,Actisense,WindData,35.0,15.0,4.42,4.3335,250.0,1601568815.402,,,,,,,,,,,,,,,,,,,,,,
1601568815.425,,,,,,,,,,,1601568815.425304,1601568815.4235132,Actisense,Location,16.0,40.5949619,-105.1400313,HEMISPHERE,1601568815.425,40.5949619,40.5949619,-105.1400313,-105.1400313,1601568815.326,1601568815.524,0.1979999542236328,0.0,0.0,0.0,1.5707963267948966,0.0,0.0
1601568815.501,1601568815.501108,1601568815.500349,Actisense,WindData,35.0,16.0,4.57,4.3021,250.0,1601568815.501,,,,,,,,,,,,,,,,,,,,,,
1601568815.524,,,,,,,,,,,1601568815.524042,1601568815.522043,Actisense,Location,16.0,40.5949619,-105.1400313,HEMISPHERE,1601568815.524,40.5949619,40.5949619,-105.1400313,-105.1400313,1601568815.425,1601568815.668,0.24300003051757812,0.0,0.0,0.0,1.5707963267948966,0.0,0.0
1601568815.6,1601568815.600459,1601568815.5996609,Actisense,WindData,35.0,17.0,5.04,4.2812,250.0,1601568815.6,,,,,,,,,,,,,,,,,,,,,,
1601568815.668,,,,,,,,,,,1601568815.668463,1601568815.665467,Actisense,Location,16.0,40.5949619,-105.1400313,HEMISPHERE,1601568815.668,40.5949619,40.5949619,-105.1400313,-105.1400313,1601568815.524,1601568815.722,0.1979999542236328,0.0,0.0,0.0,1.5707963267948966,0.0,0.0
1601568815.699,1601568815.6993382,1601568815.698581,Actisense,WindData,35.0,18.0,5.34,4.2532000000000005,250.0,1601568815.699,,,,,,,,,,,,,,,,,,,,,,
1601568815.722,,,,,,,,,,,1601568815.7223132,1601568815.720277,Actisense,Location,16.0,40.5949619,-105.1400313,HEMISPHERE,1601568815.722,40.5949619,40.5949619,-105.1400313,-105.1400313,1601568815.668,1601568815.82,0.15199995040893555,0.0,0.0,0.0,1.5707963267948966,0.0,0.0
1601568815.798,1601568815.798074,1601568815.797502,Actisense,WindData,35.0,19.0,5.76,4.2201,250.0,1601568815.798,,,,,,,,,,,,,,,,,,,,,,
1601568815.82,,,,,,,,,,,1601568815.820059,1601568815.819061,Actisense,Location,16.0,40.5949619,-105.1400313,HEMISPHERE,1601568815.82,40.5949619,40.5949619,-105.1400313,-105.1400313,1601568815.722,1601568815.919,0.19700002670288086,0.0,0.0,0.0,1.5707963267948966,0.0,0.0
1601568815.907,1601568815.9067721,1601568815.906019,Actisense,WindData,35.0,20.0,6.01,4.2061,250.0,1601568815.907,,,,,,,,,,,,,,,,,,,,,,
1601568815.919,,,,,,,,,,,1601568815.918876,1601568815.917233,Actisense,Location,16.0,40.5949619,-105.1400313,HEMISPHERE,1601568815.919,40.5949619,40.5949619,-105.1400313,-105.1400313,1601568815.82,1601568816.028,0.20800018310546875,0.0,0.0,0.0,1.5707963267948966,0.0,0.0
1601568816.004,1601568816.00359,1601568816.002639,Actisense,WindData,35.0,21.0,6.0600000000000005,4.2131,250.0,1601568816.004,,,,,,,,,,,,,,,,,,,,,,
1601568816.028,,,,,,,,,,,1601568816.027787,1601568816.0245268,Actisense,Location,16.0,40.5949619,-105.1400313,HEMISPHERE,1601568816.028,40.5949619,40.5949619,-105.1400313,-105.1400313,1601568815.919,1601568816.126,0.2070000171661377,0.0,0.0,0.0,1.5707963267948966,0.0,0.0
1601568816.102,1601568816.102374,1601568816.1015651,Actisense,WindData,35.0,22.0,6.0600000000000005,4.2218,250.0,1601568816.102,,,,,,,,,,,,,,,,,,,,,,
1601568816.126,,,,,,,,,,,1601568816.12626,1601568816.124358,Actisense,Location,16.0,40.5949619,-105.1400313,HEMISPHERE,1601568816.126,40.5949619,40.5949619,-105.1400313,-105.1400313,1601568816.028,1601568816.224,0.1959998607635498,0.0,0.0,0.0,1.5707963267948966,0.0,0.0
1601568816.191,1601568816.191001,1601568816.1901288,Actisense,WindData,35.0,23.0,6.12,4.2271,250.0,1601568816.191,,,,,,,,,,,,,,,,,,,,,,
1601568816.224,,,,,,,,,,,1601568816.223989,1601568816.222989,Actisense,Location,16.0,40.5949619,-105.1400313,HEMISPHERE,1601568816.224,40.5949619,40.594962,-105.1400313,-105.1400313,1601568816.126,1601568816.325,0.19900012016296387,0.011119492794399348,0.05587681447274226,3.141592653589793,4.71238898038469,-0.05587681447274226,6.842936199059431e-18
1601568816.303,1601568816.3025901,1601568816.30176,Actisense,WindData,35.0,24.0,6.22,4.2253,250.0,1601568816.303,,,,,,,,,,,,,,,,,,,,,,
1601568816.325,,,,,,,,,,,1601568816.324503,1601568816.3235419,Actisense,Location,16.0,40.594962,-105.1400313,HEMISPHERE,1601568816.325,40.5949619,40.594962,-105.1400313,-105.1400313,1601568816.224,1601568816.423,0.19900012016296387,0.011119492794399348,0.05587681447274226,3.141592653589793,4.71238898038469,-0.05587681447274226,6.842936199059431e-18
1601568816.4,1601568816.400399,1601568816.400399,Actisense,WindData,35.0,25.0,6.2700000000000005,4.2271,250.0,1601568816.4,,,,,,,,,,,,,,,,,,,,,,
1601568816.423,,,,,,,,,,,1601568816.423242,1601568816.422242,Actisense,Location,16.0,40.594962,-105.1400313,HEMISPHERE,1601568816.423,40.594962,40.594962,-105.1400313,-105.1400313,1601568816.325,1601568816.521,0.1959998607635498,0.0,0.0,0.0,1.5707963267948966,0.0,0.0
1601568816.499,1601568816.498834,1601568816.498393,Actisense,WindData,35.0,26.0,6.32,4.2323,250.0,1601568816.499,,,,,,,,,,,,,,,,,,,,,,
1601568816.521,,,,,,,,,,,1601568816.5213618,1601568816.5203831,Actisense,Location,16.0,40.594962,-105.1400313,HEMISPHERE,1601568816.521,40.594962,40.594962,-105.1400313,-105.1400313,1601568816.423,1601568816.678,0.25499987602233887,0.0,0.0,0.0,1.5707963267948966,0.0,0.0
1601568816.606,1601568816.606406,1601568816.606406,Actisense,WindData,35.0,27.0,6.32,4.234,250.0,1601568816.606,,,,,,,,,,,,,,,,,,,,,,
1601568816.678,,,,,,,,,,,1601568816.6782188,1601568816.6742358,Actisense,Location,16.0,40.594962,-105.1400313,HEMISPHERE,1601568816.678,40.594962,40.5949619,-105.1400313,-105.1400313,1601568816.521,1601568816.723,0.20200014114379883,0.011119492794399348,0.05504695556862834,0.0,1.5707963267948966,0.05504695556862834,0.0
1601568816.711,1601568816.711139,1601568816.710315,Actisense,WindData,35.0,28.0,6.32,4.2375,250.0,1601568816.711,,,,,,,,,,,,,,,,,,,,,,
